order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,weather,traffic_condition,order_status,preparation_time_minutes_order,delivery_id,driver_id,delivery_distance_km,preparation_time_minutes_delivery,delivery_time_minutes,tip_amount,category,rating,hour,day_of_week,is_weekend,time_of_day
ORD_02173,CUST_0841,REST_018,2026-02-20 04:09:25,197.28,4,Clear,High,Delivered,31.0,DEL_02173,DRV_0169,2.13,31.0,61.5,34.22,Pizza,3.6,4,4,0,Night
ORD_02175,CUST_0849,REST_025,2026-03-24 16:06:02,163.43,3,Heavy Rain,Medium,Delivered,32.0,DEL_02175,DRV_0433,6.58,32.0,83.6,13.01,South Indian,4.0,16,1,0,Afternoon
ORD_02176,CUST_0607,REST_027,2026-04-10 22:43:25,227.83,1,Rain,High,Delivered,24.0,DEL_02176,DRV_0154,1.83,24.0,56.2,25.51,South Indian,4.0,22,4,0,Night
ORD_02177,CUST_0780,REST_007,2026-06-21 20:49:23,316.94,5,Clear,Low,Delivered,23.0,DEL_02177,DRV_0350,9.06,23.0,72.7,19.35,Healthy,3.9,20,6,1,Evening
ORD_02178,CUST_0023,REST_044,2026-06-12 11:54:01,100.0,1,Clear,Low,Delivered,19.0,DEL_02178,DRV_0255,8.33,19.0,55.2,26.72,Biryani,4.1,11,4,0,Morning
ORD_02179,CUST_0566,REST_029,2026-03-30 02:25:30,182.13,4,Rain,Medium,Delivered,28.0,DEL_02179,DRV_0066,5.03,28.0,68.9,33.34,Pizza,3.9,2,0,0,Night
ORD_02180,CUST_0886,REST_095,2026-04-23 13:23:36,439.33,3,Rain,Medium,Delivered,29.0,DEL_02180,DRV_0374,4.9,29.0,76.0,21.74,Pizza,3.7,13,3,0,Afternoon
ORD_02181,CUST_0766,REST_044,2026-02-03 10:57:12,158.84,1,Clear,Medium,Delivered,26.0,DEL_02181,DRV_0285,7.85,26.0,70.0,15.56,Biryani,4.1,10,1,0,Morning
ORD_02182,CUST_0965,REST_036,2026-04-23 12:31:36,302.49,6,Cloudy,Medium,Delivered,18.0,DEL_02182,DRV_0454,3.48,18.0,52.8,41.45,Indian,3.0,12,3,0,Afternoon
ORD_02183,CUST_0235,REST_019,2026-05-12 14:16:15,237.75,3,Cloudy,High,Delivered,18.0,DEL_02183,DRV_0188,9.11,18.0,84.9,24.86,Indian,4.4,14,1,0,Afternoon
ORD_02184,CUST_0996,REST_006,2026-02-05 18:14:35,306.65,3,Clear,Low,Delivered,20.0,DEL_02184,DRV_0193,1.06,20.0,33.0,52.33,Cafe,3.9,18,3,0,Evening
ORD_02185,CUST_0059,REST_025,2026-01-30 00:38:33,116.12,5,Clear,Medium,Delivered,33.0,DEL_02185,DRV_0296,5.35,33.0,69.6,21.98,South Indian,4.0,0,4,0,Night
ORD_02187,CUST_0771,REST_009,2026-04-09 04:24:17,183.3,6,Cloudy,Medium,Delivered,21.0,DEL_02187,DRV_0180,1.74,21.0,44.9,38.77,Biryani,4.6,4,3,0,Night
ORD_02188,CUST_0826,REST_084,2026-03-21 09:49:21,100.0,4,Clear,Medium,Delivered,16.0,DEL_02188,DRV_0382,8.0,16.0,60.6,18.59,North Indian,3.3,9,5,1,Morning
ORD_02189,CUST_0216,REST_074,2026-05-16 13:45:30,156.28,1,Cloudy,Low,Delivered,8.0,DEL_02189,DRV_0343,3.16,8.0,47.5,16.77,Indian,4.2,13,5,1,Afternoon
ORD_02190,CUST_0183,REST_037,2026-02-18 11:34:11,208.32,2,Cloudy,Low,Delivered,24.0,DEL_02190,DRV_0090,7.37,24.0,60.7,51.26,Chinese,3.8,11,2,0,Morning
ORD_02191,CUST_0569,REST_027,2026-02-20 10:52:02,483.74,5,Rain,Low,Delivered,28.0,DEL_02191,DRV_0223,6.43,28.0,63.6,25.14,South Indian,4.0,10,4,0,Morning
ORD_02192,CUST_0657,REST_013,2026-06-06 08:32:05,226.22,2,Clear,Medium,Delivered,13.0,DEL_02192,DRV_0335,2.59,13.0,43.6,26.38,Cafe,3.2,8,5,1,Morning
ORD_02193,CUST_0935,REST_041,2026-02-19 20:46:08,255.67,3,Heavy Rain,Low,Delivered,35.0,DEL_02193,DRV_0457,1.09,35.0,63.5,26.11,North Indian,4.9,20,3,0,Evening
ORD_02194,CUST_0090,REST_066,2026-02-15 15:19:43,343.94,3,Clear,Medium,Delivered,23.0,DEL_02194,DRV_0448,5.81,23.0,60.4,54.99,North Indian,3.5,15,6,1,Afternoon
ORD_02195,CUST_0964,REST_085,2026-02-25 17:12:59,106.64,4,Cloudy,Low,Delivered,16.0,DEL_02195,DRV_0226,6.57,16.0,46.8,16.86,South Indian,3.4,17,2,0,Evening
ORD_02196,CUST_0311,REST_097,2026-02-02 04:34:28,165.54,6,Cloudy,High,Delivered,19.0,DEL_02196,DRV_0103,5.42,19.0,71.2,26.24,Cafe,4.7,4,0,0,Night
ORD_02197,CUST_0557,REST_024,2026-03-14 00:45:59,688.13,1,Clear,High,Delivered,38.0,DEL_02197,DRV_0337,2.6,38.0,72.9,60.94,Cafe,4.3,0,5,1,Night
ORD_02198,CUST_0972,REST_044,2026-03-10 21:28:41,173.55,1,Clear,Medium,Delivered,17.0,DEL_02198,DRV_0355,13.55,17.0,89.4,24.21,Biryani,4.1,21,1,0,Evening
ORD_02199,CUST_0257,REST_098,2026-05-13 13:15:53,334.97,5,Rain,Medium,Delivered,22.0,DEL_02199,DRV_0356,4.45,22.0,64.2,40.19,Biryani,4.7,13,2,0,Afternoon
ORD_02201,CUST_0979,REST_009,2026-04-09 02:15:36,100.0,1,Clear,Medium,Delivered,23.0,DEL_02201,DRV_0232,8.09,23.0,78.5,9.56,Biryani,4.6,2,3,0,Night
ORD_02202,CUST_0533,REST_002,2026-03-04 17:53:31,215.03,6,Clear,High,Delivered,39.0,DEL_02202,DRV_0267,2.82,39.0,74.9,23.7,North Indian,4.2,17,2,0,Evening
ORD_02203,CUST_0052,REST_056,2026-03-10 11:37:59,196.51,3,Clear,Low,Delivered,37.0,DEL_02203,DRV_0284,6.76,37.0,65.6,18.51,Desserts,4.2,11,1,0,Morning
ORD_02204,CUST_0338,REST_030,2026-06-29 07:51:46,217.34,4,Clear,High,Delivered,27.0,DEL_02204,DRV_0190,2.49,27.0,55.3,31.79,South Indian,4.1,7,0,0,Morning
ORD_02205,CUST_0171,REST_022,2026-01-14 08:37:52,119.73,2,Heavy Rain,Medium,Delivered,21.0,DEL_02205,DRV_0048,4.55,21.0,61.9,18.48,Biryani,4.5,8,2,0,Morning
ORD_02207,CUST_0067,REST_081,2026-01-04 03:59:51,139.52,4,Heavy Rain,High,Delivered,21.0,DEL_02207,DRV_0302,4.3,21.0,81.6,26.53,Desserts,4.1,3,6,1,Night
ORD_02208,CUST_0625,REST_100,2026-03-04 01:07:14,171.78,6,Clear,High,Delivered,34.0,DEL_02208,DRV_0448,2.68,34.0,62.8,36.68,Pizza,3.9,1,2,0,Night
ORD_02209,CUST_0300,REST_013,2026-01-26 06:35:21,347.84,6,Cloudy,Medium,Delivered,17.0,DEL_02209,DRV_0055,3.85,17.0,48.8,28.9,Cafe,3.2,6,0,0,Morning
ORD_02210,CUST_0672,REST_071,2026-01-03 18:06:03,492.51,1,Clear,High,Delivered,24.0,DEL_02210,DRV_0339,3.19,24.0,60.2,53.59,Healthy,4.9,18,5,1,Evening
ORD_02211,CUST_0778,REST_016,2026-05-10 19:46:25,390.77,5,Rain,Low,Delivered,23.0,DEL_02211,DRV_0119,8.26,23.0,88.5,35.16,Indian,3.7,19,6,1,Evening
ORD_02212,CUST_0832,REST_097,2026-02-16 14:54:14,290.94,5,Clear,Medium,Delivered,11.0,DEL_02212,DRV_0002,10.05,11.0,77.3,16.64,Cafe,4.7,14,0,0,Afternoon
ORD_02213,CUST_0232,REST_045,2026-04-29 11:45:23,104.34,6,Clear,Low,Delivered,41.0,DEL_02213,DRV_0224,3.09,41.0,50.3,24.23,Pizza,4.2,11,2,0,Morning
ORD_02214,CUST_0975,REST_065,2026-03-22 20:16:52,144.76,1,Cloudy,Low,Delivered,16.0,DEL_02214,DRV_0236,8.77,16.0,65.1,20.39,South Indian,4.7,20,6,1,Evening
ORD_02215,CUST_0837,REST_011,2026-05-13 05:47:13,203.46,1,Clear,High,Delivered,21.0,DEL_02215,DRV_0203,13.15,21.0,92.8,26.9,Pizza,4.9,5,2,0,Night
ORD_02216,CUST_0068,REST_070,2026-02-27 05:31:21,128.02,1,Cloudy,Medium,Delivered,10.0,DEL_02216,DRV_0144,1.86,10.0,42.8,23.08,Desserts,4.2,5,4,0,Night
ORD_02217,CUST_0506,REST_020,2026-06-10 09:56:17,249.0,6,Cloudy,Low,Delivered,23.0,DEL_02217,DRV_0011,4.1,23.0,50.4,42.25,Desserts,3.4,9,2,0,Morning
ORD_02218,CUST_0028,REST_099,2026-03-02 22:54:00,269.42,5,Cloudy,Medium,Delivered,34.0,DEL_02218,DRV_0259,3.45,34.0,60.3,21.49,Healthy,3.7,22,0,0,Night
ORD_02219,CUST_0949,REST_063,2026-01-22 06:34:02,243.46,1,Heavy Rain,Low,Delivered,14.0,DEL_02219,DRV_0439,12.82,14.0,72.9,19.89,Biryani,4.7,6,3,0,Morning
ORD_02220,CUST_0628,REST_090,2026-06-21 10:15:05,318.56,6,Clear,Medium,Delivered,35.0,DEL_02220,DRV_0298,5.29,35.0,62.9,25.46,North Indian,4.2,10,6,1,Morning
ORD_02221,CUST_0051,REST_012,2026-06-14 21:50:25,110.22,2,Clear,Low,Delivered,16.0,DEL_02221,DRV_0157,13.13,16.0,87.0,3.75,South Indian,4.6,21,6,1,Evening
ORD_02222,CUST_0693,REST_062,2026-05-20 14:31:03,302.79,2,Rain,High,Delivered,20.0,DEL_02222,DRV_0197,7.19,20.0,92.5,48.26,Fast Food,3.5,14,2,0,Afternoon
ORD_02223,CUST_0260,REST_094,2026-04-14 04:45:11,123.64,3,Cloudy,Low,Delivered,23.0,DEL_02223,DRV_0092,7.73,23.0,64.0,22.24,Cafe,4.6,4,1,0,Night
ORD_02224,CUST_0591,REST_092,2026-05-07 21:41:04,108.04,2,Clear,Medium,Delivered,26.0,DEL_02224,DRV_0415,4.47,26.0,59.9,8.4,Indian,4.1,21,3,0,Evening
ORD_02225,CUST_0785,REST_091,2026-04-30 05:16:00,242.9,4,Rain,Low,Delivered,20.0,DEL_02225,DRV_0333,6.23,20.0,59.8,38.16,Cafe,4.6,5,3,0,Night
ORD_02226,CUST_0620,REST_042,2026-04-21 18:49:00,353.8,3,Clear,Medium,Delivered,36.0,DEL_02226,DRV_0153,5.9,36.0,65.5,10.1,Healthy,5.0,18,1,0,Evening
ORD_02227,CUST_0963,REST_083,2026-03-06 08:10:11,237.08,2,Clear,Low,Delivered,17.0,DEL_02227,DRV_0376,6.33,17.0,48.9,41.88,Pizza,4.8,8,4,0,Morning
ORD_02228,CUST_0586,REST_069,2026-05-02 13:46:25,183.36,4,Clear,Medium,Delivered,26.0,DEL_02228,DRV_0134,0.97,26.0,48.8,25.91,Chinese,3.7,13,5,1,Afternoon
ORD_02229,CUST_0687,REST_058,2026-03-08 15:21:02,214.99,2,Clear,Medium,Delivered,21.0,DEL_02229,DRV_0444,11.42,21.0,85.8,13.26,Fast Food,4.7,15,6,1,Afternoon
ORD_02230,CUST_0184,REST_005,2026-01-21 10:17:20,195.4,6,Clear,High,Delivered,35.0,DEL_02230,DRV_0116,6.46,35.0,83.5,22.68,Chinese,4.4,10,2,0,Morning
ORD_02231,CUST_0023,REST_027,2026-01-28 13:10:32,100.0,4,Clear,Low,Delivered,32.0,DEL_02231,DRV_0067,4.1,32.0,61.3,33.76,South Indian,4.0,13,2,0,Afternoon
ORD_02232,CUST_0786,REST_028,2026-04-05 12:21:16,100.0,1,Clear,High,Delivered,26.0,DEL_02232,DRV_0150,7.89,26.0,97.3,24.02,Indian,4.4,12,6,1,Afternoon
ORD_02233,CUST_0129,REST_026,2026-05-13 23:10:10,173.58,6,Clear,Low,Delivered,41.0,DEL_02233,DRV_0256,4.23,41.0,57.9,25.95,Fast Food,3.0,23,2,0,Night
ORD_02234,CUST_0291,REST_091,2026-04-18 07:09:33,189.41,4,Clear,Low,Delivered,15.0,DEL_02234,DRV_0041,8.87,15.0,50.4,29.63,Cafe,4.6,7,5,1,Morning
ORD_02235,CUST_0832,REST_049,2026-05-06 13:56:13,182.41,6,Cloudy,Low,Delivered,27.0,DEL_02235,DRV_0181,3.11,27.0,62.3,34.01,Cafe,3.6,13,2,0,Afternoon
ORD_02236,CUST_0501,REST_021,2026-05-21 00:42:56,262.92,1,Clear,Low,Delivered,26.0,DEL_02236,DRV_0188,11.68,26.0,78.8,27.27,Fast Food,3.7,0,3,0,Night
ORD_02237,CUST_0186,REST_001,2026-01-10 18:49:37,161.01,4,Clear,Medium,Delivered,8.0,DEL_02237,DRV_0039,5.27,8.0,43.9,14.83,Pizza,4.8,18,5,1,Evening
ORD_02238,CUST_0479,REST_092,2026-06-04 05:34:31,247.06,4,Clear,High,Delivered,28.0,DEL_02238,DRV_0311,11.61,28.0,93.6,39.52,Indian,4.1,5,3,0,Night
ORD_02239,CUST_0571,REST_058,2026-06-10 20:50:12,167.42,6,Clear,Low,Delivered,17.0,DEL_02239,DRV_0480,14.36,17.0,93.6,27.59,Fast Food,4.7,20,2,0,Evening
ORD_02240,CUST_0492,REST_079,2026-04-28 09:27:22,494.15,2,Clear,Medium,Delivered,34.0,DEL_02240,DRV_0414,3.44,34.0,63.0,39.29,Healthy,4.4,9,1,0,Morning
ORD_02241,CUST_0513,REST_055,2026-05-13 23:31:50,189.5,4,Clear,Medium,Delivered,45.0,DEL_02241,DRV_0327,0.5,45.0,52.2,30.01,North Indian,4.2,23,2,0,Night
ORD_02242,CUST_0643,REST_081,2026-01-08 00:05:09,656.81,2,Cloudy,Medium,Delivered,21.0,DEL_02242,DRV_0217,0.5,21.0,42.6,112.96,Desserts,4.1,0,3,0,Night
ORD_02243,CUST_0067,REST_026,2026-03-31 21:15:27,220.0,4,Cloudy,Medium,Delivered,35.0,DEL_02243,DRV_0130,1.89,35.0,67.8,18.55,Fast Food,3.0,21,1,0,Evening
ORD_02244,CUST_0805,REST_084,2026-01-02 16:53:35,161.17,5,Rain,High,Delivered,17.0,DEL_02244,DRV_0264,1.66,17.0,52.1,26.41,North Indian,3.3,16,4,0,Afternoon
ORD_02245,CUST_0467,REST_025,2026-05-12 00:58:56,110.53,3,Cloudy,Low,Delivered,32.0,DEL_02245,DRV_0114,3.4,32.0,52.2,18.18,South Indian,4.0,0,1,0,Night
ORD_02246,CUST_0285,REST_077,2026-06-04 01:33:41,100.0,2,Clear,High,Delivered,17.0,DEL_02246,DRV_0063,8.72,17.0,73.7,10.98,Fast Food,4.1,1,3,0,Night
ORD_02247,CUST_0601,REST_033,2026-06-09 15:42:18,105.08,2,Clear,Low,Delivered,30.0,DEL_02247,DRV_0443,3.81,30.0,55.4,28.61,Fast Food,4.1,15,1,0,Afternoon
ORD_02248,CUST_0417,REST_089,2026-04-23 22:10:59,111.74,1,Rain,Medium,Delivered,17.0,DEL_02248,DRV_0097,5.88,17.0,59.9,13.46,North Indian,4.1,22,3,0,Night
ORD_02249,CUST_0100,REST_072,2026-06-02 18:35:51,225.24,5,Clear,Medium,Delivered,15.0,DEL_02249,DRV_0412,7.38,15.0,67.1,12.73,Chinese,3.8,18,1,0,Evening
ORD_02251,CUST_0989,REST_006,2026-05-15 07:50:55,200.9,5,Clear,Low,Delivered,20.0,DEL_02251,DRV_0422,1.81,20.0,24.5,37.65,Cafe,3.9,7,4,0,Morning
ORD_02252,CUST_0890,REST_023,2026-03-28 16:38:02,366.9,5,Cloudy,Low,Delivered,38.0,DEL_02252,DRV_0018,2.25,38.0,41.5,54.8,South Indian,4.6,16,5,1,Afternoon
ORD_02253,CUST_0858,REST_030,2026-01-26 08:14:38,172.73,6,Rain,Low,Delivered,25.0,DEL_02253,DRV_0446,2.61,25.0,47.4,38.58,South Indian,4.1,8,0,0,Morning
ORD_02254,CUST_0388,REST_078,2026-05-10 19:49:37,568.8,6,Rain,High,Delivered,35.0,DEL_02254,DRV_0205,2.46,35.0,90.5,81.37,Biryani,3.9,19,6,1,Evening
ORD_02255,CUST_0241,REST_054,2026-01-27 11:40:21,100.0,6,Clear,Low,Delivered,29.0,DEL_02255,DRV_0213,5.01,29.0,59.4,13.22,Healthy,4.2,11,1,0,Morning
ORD_02256,CUST_0782,REST_087,2026-04-09 08:32:53,166.86,4,Clear,Medium,Delivered,18.0,DEL_02256,DRV_0097,2.59,18.0,43.6,29.24,Healthy,4.0,8,3,0,Morning
ORD_02257,CUST_0731,REST_011,2026-01-07 00:48:11,134.74,1,Rain,Low,Delivered,13.0,DEL_02257,DRV_0279,3.84,13.0,40.1,10.43,Pizza,4.9,0,2,0,Night
ORD_02258,CUST_0417,REST_031,2026-01-04 10:55:10,303.41,3,Cloudy,High,Delivered,28.0,DEL_02258,DRV_0449,5.4,28.0,72.9,19.91,North Indian,4.0,10,6,1,Morning
ORD_02259,CUST_0918,REST_006,2026-02-23 17:01:15,100.0,5,Clear,Medium,Delivered,23.0,DEL_02259,DRV_0236,0.59,23.0,39.8,20.45,Cafe,3.9,17,0,0,Evening
ORD_02260,CUST_0176,REST_011,2026-01-02 03:43:50,100.0,5,Cloudy,Low,Delivered,15.0,DEL_02260,DRV_0380,2.91,15.0,42.1,13.49,Pizza,4.9,3,4,0,Night
ORD_02261,CUST_0387,REST_077,2026-06-04 10:48:05,170.88,2,Cloudy,High,Delivered,18.0,DEL_02261,DRV_0168,2.54,18.0,58.4,25.28,Fast Food,4.1,10,3,0,Morning
ORD_02262,CUST_0471,REST_012,2026-05-02 00:09:21,425.5,4,Heavy Rain,Low,Delivered,20.0,DEL_02262,DRV_0060,4.47,20.0,63.7,30.98,South Indian,4.6,0,5,1,Night
ORD_02264,CUST_0233,REST_053,2026-05-21 04:30:43,100.0,6,Clear,Medium,Delivered,17.0,DEL_02264,DRV_0261,9.08,17.0,72.6,0.43,Desserts,5.0,4,3,0,Night
ORD_02265,CUST_0663,REST_099,2026-06-06 18:25:12,100.0,5,Cloudy,Medium,Delivered,34.0,DEL_02265,DRV_0355,8.06,34.0,69.1,15.93,Healthy,3.7,18,5,1,Evening
ORD_02266,CUST_0452,REST_036,2026-02-03 15:19:35,454.93,2,Rain,High,Delivered,17.0,DEL_02266,DRV_0402,3.09,17.0,57.5,40.23,Indian,3.0,15,1,0,Afternoon
ORD_02267,CUST_0277,REST_017,2026-01-16 06:23:41,128.81,1,Cloudy,High,Delivered,11.0,DEL_02267,DRV_0166,3.61,11.0,48.7,39.44,Pizza,4.5,6,4,0,Morning
ORD_02268,CUST_0229,REST_028,2026-03-04 03:35:46,107.92,5,Cloudy,High,Delivered,28.0,DEL_02268,DRV_0228,3.82,28.0,62.7,18.91,Indian,4.4,3,2,0,Night
ORD_02269,CUST_0171,REST_092,2026-06-10 10:53:38,408.53,2,Heavy Rain,High,Delivered,22.0,DEL_02269,DRV_0367,7.29,22.0,89.8,31.35,Indian,4.1,10,2,0,Morning
ORD_02270,CUST_0735,REST_022,2026-01-14 08:03:19,316.11,1,Cloudy,Medium,Delivered,21.0,DEL_02270,DRV_0413,9.72,21.0,69.4,50.71,Biryani,4.5,8,2,0,Morning
ORD_02272,CUST_0282,REST_015,2026-04-12 10:19:36,107.5,6,Cloudy,High,Delivered,31.0,DEL_02272,DRV_0060,5.13,31.0,75.8,15.01,Healthy,4.6,10,6,1,Morning
ORD_02273,CUST_0041,REST_096,2026-05-13 09:30:43,100.0,1,Cloudy,Medium,Delivered,27.0,DEL_02273,DRV_0164,1.38,27.0,40.1,17.79,Biryani,3.3,9,2,0,Morning
ORD_02274,CUST_0122,REST_011,2026-06-02 03:08:14,195.05,5,Clear,Low,Delivered,22.0,DEL_02274,DRV_0230,4.24,22.0,42.1,34.25,Pizza,4.9,3,1,0,Night
ORD_02275,CUST_0227,REST_024,2026-04-25 22:08:37,217.96,3,Clear,Medium,Delivered,33.0,DEL_02275,DRV_0370,7.84,33.0,79.0,28.62,Cafe,4.3,22,5,1,Night
ORD_02276,CUST_0294,REST_067,2026-03-24 20:11:46,221.52,1,Cloudy,High,Delivered,17.0,DEL_02276,DRV_0082,4.33,17.0,65.8,19.29,North Indian,3.1,20,1,0,Evening
ORD_02277,CUST_0600,REST_030,2026-03-01 17:37:38,408.71,3,Clear,Low,Delivered,20.0,DEL_02277,DRV_0157,4.23,20.0,46.9,38.22,South Indian,4.1,17,6,1,Evening
ORD_02278,CUST_0267,REST_070,2026-04-05 21:04:18,100.0,3,Rain,High,Delivered,14.0,DEL_02278,DRV_0415,1.44,14.0,58.9,16.57,Desserts,4.2,21,6,1,Evening
ORD_02279,CUST_0541,REST_066,2026-06-08 06:07:38,290.86,1,Clear,Medium,Delivered,23.0,DEL_02279,DRV_0191,10.11,23.0,78.2,45.69,North Indian,3.5,6,0,0,Morning
ORD_02280,CUST_0759,REST_061,2026-01-19 11:06:04,100.0,4,Heavy Rain,Low,Delivered,31.0,DEL_02280,DRV_0362,1.57,31.0,50.5,23.69,Healthy,4.4,11,0,0,Morning
ORD_02281,CUST_0828,REST_078,2026-01-08 10:25:13,290.22,1,Clear,High,Delivered,38.0,DEL_02281,DRV_0397,10.32,38.0,101.9,15.1,Biryani,3.9,10,3,0,Morning
ORD_02283,CUST_0449,REST_082,2026-04-12 23:35:09,115.85,6,Clear,Low,Delivered,37.0,DEL_02283,DRV_0374,12.1,37.0,90.3,30.35,Healthy,3.7,23,6,1,Night
ORD_02284,CUST_0756,REST_051,2026-05-24 23:56:13,129.61,3,Cloudy,Medium,Delivered,20.0,DEL_02284,DRV_0242,7.37,20.0,63.8,7.49,Healthy,3.6,23,6,1,Night
ORD_02285,CUST_0061,REST_044,2026-05-14 23:10:21,100.0,6,Clear,Medium,Delivered,23.0,DEL_02285,DRV_0222,7.95,23.0,71.0,18.9,Biryani,4.1,23,3,0,Night
ORD_02286,CUST_0502,REST_095,2026-03-04 01:03:13,185.35,5,Clear,High,Delivered,29.0,DEL_02286,DRV_0455,3.96,29.0,71.3,20.4,Pizza,3.7,1,2,0,Night
ORD_02287,CUST_0147,REST_013,2026-05-10 07:46:31,118.51,3,Cloudy,Low,Delivered,18.0,DEL_02287,DRV_0379,4.42,18.0,45.7,14.9,Cafe,3.2,7,6,1,Morning
ORD_02288,CUST_0686,REST_090,2026-01-31 21:41:51,279.35,5,Clear,Low,Delivered,38.0,DEL_02288,DRV_0168,3.98,38.0,63.9,28.36,North Indian,4.2,21,5,1,Evening
ORD_02289,CUST_0945,REST_012,2026-01-29 16:11:52,257.76,2,Cloudy,Medium,Delivered,11.0,DEL_02289,DRV_0121,2.52,11.0,38.7,25.43,South Indian,4.6,16,3,0,Afternoon
ORD_02290,CUST_0790,REST_082,2026-02-15 17:53:50,458.74,2,Rain,Medium,Delivered,29.0,DEL_02290,DRV_0454,5.14,29.0,63.4,59.46,Healthy,3.7,17,6,1,Evening
ORD_02291,CUST_0334,REST_009,2026-02-01 17:28:30,221.73,6,Rain,Medium,Delivered,17.0,DEL_02291,DRV_0002,2.16,17.0,49.3,23.93,Biryani,4.6,17,6,1,Evening
ORD_02292,CUST_0881,REST_085,2026-03-04 03:52:57,241.38,2,Clear,High,Delivered,11.0,DEL_02292,DRV_0118,3.0,11.0,51.9,18.84,South Indian,3.4,3,2,0,Night
ORD_02293,CUST_0953,REST_048,2026-05-07 01:44:34,391.53,1,Cloudy,High,Delivered,38.0,DEL_02293,DRV_0136,2.94,38.0,81.0,46.76,Chinese,4.0,1,3,0,Night
ORD_02294,CUST_0891,REST_049,2026-02-03 04:22:46,128.35,3,Clear,High,Delivered,26.0,DEL_02294,DRV_0330,3.13,26.0,67.9,23.23,Cafe,3.6,4,1,0,Night
ORD_02295,CUST_0142,REST_053,2026-05-11 03:36:42,100.0,5,Rain,Low,Delivered,23.0,DEL_02295,DRV_0127,2.63,23.0,42.0,31.76,Desserts,5.0,3,0,0,Night
ORD_02296,CUST_0044,REST_056,2026-01-23 01:47:53,202.36,6,Rain,High,Delivered,36.0,DEL_02296,DRV_0241,1.28,36.0,71.0,14.6,Desserts,4.2,1,4,0,Night
ORD_02297,CUST_0144,REST_040,2026-06-27 22:52:33,100.0,6,Clear,Medium,Delivered,30.0,DEL_02297,DRV_0374,2.09,30.0,49.7,14.86,Desserts,4.1,22,5,1,Night
ORD_02298,CUST_0865,REST_024,2026-06-20 00:53:55,699.01,2,Clear,Low,Delivered,39.0,DEL_02298,DRV_0108,5.95,39.0,71.1,65.6,Cafe,4.3,0,5,1,Night
ORD_02299,CUST_0333,REST_098,2026-05-19 23:17:15,403.64,2,Clear,Medium,Delivered,26.0,DEL_02299,DRV_0299,3.49,26.0,49.2,63.52,Biryani,4.7,23,1,0,Night
ORD_02300,CUST_0998,REST_072,2026-06-17 13:50:04,595.97,5,Clear,Low,Delivered,15.0,DEL_02300,DRV_0433,3.78,15.0,51.5,50.65,Chinese,3.8,13,2,0,Afternoon
ORD_02302,CUST_0396,REST_023,2026-05-02 22:35:08,245.38,3,Cloudy,Medium,Delivered,35.0,DEL_02302,DRV_0406,12.91,35.0,100.1,46.52,South Indian,4.6,22,5,1,Night
ORD_02303,CUST_0055,REST_077,2026-05-08 19:59:33,140.79,6,Clear,High,Delivered,14.0,DEL_02303,DRV_0458,10.87,14.0,88.3,15.65,Fast Food,4.1,19,4,0,Evening
ORD_02304,CUST_0307,REST_054,2026-04-11 08:23:22,294.6,5,Cloudy,Low,Delivered,22.0,DEL_02304,DRV_0500,10.33,22.0,62.1,46.04,Healthy,4.2,8,5,1,Morning
ORD_02305,CUST_0870,REST_053,2026-03-07 09:16:36,100.0,6,Rain,Medium,Delivered,19.0,DEL_02305,DRV_0163,7.13,19.0,65.2,19.13,Desserts,5.0,9,5,1,Morning
ORD_02306,CUST_0423,REST_049,2026-04-18 15:35:40,100.0,4,Cloudy,Low,Delivered,25.0,DEL_02306,DRV_0275,8.74,25.0,66.7,21.05,Cafe,3.6,15,5,1,Afternoon
ORD_02307,CUST_0417,REST_078,2026-01-26 06:02:32,117.34,3,Clear,High,Delivered,39.0,DEL_02307,DRV_0388,9.15,39.0,102.9,26.39,Biryani,3.9,6,0,0,Morning
ORD_02308,CUST_0673,REST_078,2026-01-02 13:38:33,100.0,5,Cloudy,Medium,Delivered,38.0,DEL_02308,DRV_0019,9.41,38.0,93.6,13.9,Biryani,3.9,13,4,0,Afternoon
ORD_02309,CUST_0797,REST_080,2026-04-09 09:05:23,408.65,5,Cloudy,Low,Delivered,35.0,DEL_02309,DRV_0233,2.04,35.0,46.1,45.4,South Indian,5.0,9,3,0,Morning
ORD_02310,CUST_0325,REST_049,2026-02-17 06:02:44,492.07,6,Rain,Low,Delivered,24.0,DEL_02310,DRV_0020,4.01,24.0,46.0,32.29,Cafe,3.6,6,1,0,Morning
ORD_02311,CUST_0710,REST_060,2026-02-24 20:18:27,100.0,2,Clear,Medium,Delivered,16.0,DEL_02311,DRV_0241,5.0,16.0,66.6,20.53,Chinese,4.2,20,1,0,Evening
ORD_02312,CUST_0671,REST_090,2026-05-21 17:13:49,368.87,5,Clear,Medium,Delivered,39.0,DEL_02312,DRV_0260,1.58,39.0,53.2,39.83,North Indian,4.2,17,3,0,Evening
ORD_02313,CUST_0080,REST_090,2026-03-09 18:16:12,305.9,6,Cloudy,Medium,Delivered,36.0,DEL_02313,DRV_0049,1.22,36.0,53.0,52.56,North Indian,4.2,18,0,0,Evening
ORD_02314,CUST_0031,REST_065,2026-02-14 23:47:19,100.0,1,Cloudy,Low,Delivered,19.0,DEL_02314,DRV_0154,5.43,19.0,48.2,3.87,South Indian,4.7,23,5,1,Night
