customer_id,total_orders,average_order_value,total_spending,weekend_orders,late_night_orders,active_months_x,ordering_frequency,active_months_y,average_rating_given,cluster,cluster_name,dbscan_cluster
CUST_0412,4,282.695,1130.78,2,0,2.2333333333333334,1.791044776119403,2.2333333333333334,3.25,2,Occasional Low-Spend Customers,0
CUST_0413,5,124.86800000000001,624.34,2,2,5.266666666666667,0.949367088607595,5.266666666666667,3.0,0,Regular Moderate-Value Customers,0
CUST_0414,3,197.46333333333334,592.39,1,1,3.6,0.8333333333333333,3.6,2.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0415,8,187.35625,1498.85,2,3,2.433333333333333,3.2876712328767126,2.433333333333333,3.375,1,Premium Frequent Diners,-1
CUST_0416,7,190.76,1335.32,2,3,3.8666666666666667,1.8103448275862069,3.8666666666666667,3.4285714285714284,1,Premium Frequent Diners,0
CUST_0417,12,221.2675,2655.21,2,4,5.233333333333333,2.2929936305732483,5.233333333333333,3.0833333333333335,1,Premium Frequent Diners,0
CUST_0418,5,218.32,1091.6,1,0,2.6,1.923076923076923,2.6,2.6,2,Occasional Low-Spend Customers,0
CUST_0419,4,243.845,975.38,1,2,3.6333333333333333,1.1009174311926606,3.6333333333333333,2.75,0,Regular Moderate-Value Customers,0
CUST_0420,8,310.86125,2486.89,1,3,4.933333333333334,1.6216216216216215,4.933333333333334,3.375,1,Premium Frequent Diners,0
CUST_0421,5,247.81199999999998,1239.06,1,3,4.333333333333333,1.153846153846154,4.333333333333333,3.8,0,Regular Moderate-Value Customers,0
CUST_0422,3,364.8233333333333,1094.47,0,1,3.933333333333333,0.7627118644067797,3.933333333333333,4.0,0,Regular Moderate-Value Customers,0
CUST_0423,5,237.26999999999998,1186.35,4,2,2.066666666666667,2.419354838709677,2.066666666666667,3.4,2,Occasional Low-Spend Customers,0
CUST_0424,3,192.29,576.87,0,0,1.0,3.0,1.0,3.0,2,Occasional Low-Spend Customers,0
CUST_0425,4,192.5875,770.35,1,1,4.066666666666666,0.9836065573770493,4.066666666666666,3.25,0,Regular Moderate-Value Customers,0
CUST_0426,3,180.92999999999998,542.79,0,2,1.0,3.0,1.0,4.0,2,Occasional Low-Spend Customers,2
CUST_0427,7,200.91285714285712,1406.3899999999999,2,3,5.133333333333334,1.3636363636363635,5.133333333333334,3.142857142857143,1,Premium Frequent Diners,0
CUST_0428,5,288.474,1442.37,1,5,2.8333333333333335,1.7647058823529411,2.8333333333333335,2.2,1,Premium Frequent Diners,-1
CUST_0429,2,126.72,253.44,1,0,2.5,0.8,2.5,3.0,2,Occasional Low-Spend Customers,0
CUST_0431,6,171.1,1026.6,2,5,2.6666666666666665,2.25,2.6666666666666665,4.166666666666667,1,Premium Frequent Diners,-1
CUST_0432,2,300.3,600.6,0,0,1.0,2.0,1.0,3.0,2,Occasional Low-Spend Customers,0
CUST_0433,5,198.57999999999998,992.9,2,4,4.366666666666666,1.1450381679389314,4.366666666666666,3.2,1,Premium Frequent Diners,0
CUST_0434,6,160.99833333333333,965.99,1,1,2.466666666666667,2.4324324324324325,2.466666666666667,3.5,2,Occasional Low-Spend Customers,0
CUST_0435,6,182.6783333333333,1096.07,1,1,4.033333333333333,1.4876033057851241,4.033333333333333,2.5,0,Regular Moderate-Value Customers,0
CUST_0436,4,159.9725,639.89,1,2,5.266666666666667,0.759493670886076,5.266666666666667,3.0,0,Regular Moderate-Value Customers,0
CUST_0437,4,263.475,1053.9,1,3,3.9,1.0256410256410258,3.9,3.25,0,Regular Moderate-Value Customers,0
CUST_0438,7,190.75,1335.25,3,4,5.6,1.25,5.6,2.7142857142857144,1,Premium Frequent Diners,0
CUST_0439,5,201.44400000000002,1007.22,3,2,3.433333333333333,1.4563106796116505,3.433333333333333,3.6,0,Regular Moderate-Value Customers,0
CUST_0440,7,327.7214285714286,2294.05,2,3,5.166666666666667,1.3548387096774193,5.166666666666667,2.857142857142857,1,Premium Frequent Diners,0
CUST_0441,5,288.61,1443.0500000000002,1,2,3.1666666666666665,1.5789473684210527,3.1666666666666665,3.0,0,Regular Moderate-Value Customers,0
CUST_0442,5,206.042,1030.21,3,1,2.433333333333333,2.0547945205479454,2.433333333333333,3.4,2,Occasional Low-Spend Customers,0
CUST_0443,6,242.225,1453.35,0,2,4.4,1.3636363636363635,4.4,4.0,0,Regular Moderate-Value Customers,0
CUST_0444,4,244.005,976.02,2,1,1.4333333333333333,2.7906976744186047,1.4333333333333333,2.75,2,Occasional Low-Spend Customers,0
CUST_0445,6,221.04333333333332,1326.26,1,2,4.8,1.25,4.8,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0446,5,320.89,1604.45,2,1,2.5,2.0,2.5,3.6,2,Occasional Low-Spend Customers,0
CUST_0447,6,365.55,2193.3,3,2,4.3,1.3953488372093024,4.3,3.3333333333333335,1,Premium Frequent Diners,-1
CUST_0448,5,196.058,980.29,0,0,3.8666666666666667,1.293103448275862,3.8666666666666667,3.0,0,Regular Moderate-Value Customers,0
CUST_0449,8,158.85,1270.8,5,4,4.633333333333334,1.7266187050359711,4.633333333333334,2.875,1,Premium Frequent Diners,0
CUST_0450,5,162.678,813.39,2,2,4.1,1.2195121951219514,4.1,3.0,0,Regular Moderate-Value Customers,0
CUST_0451,1,139.6,139.6,1,0,1.0,1.0,1.0,4.0,2,Occasional Low-Spend Customers,0
CUST_0452,4,333.2275,1332.91,1,2,1.0,4.0,1.0,3.75,2,Occasional Low-Spend Customers,-1
CUST_0453,3,236.80333333333337,710.4100000000001,0,1,1.3666666666666667,2.1951219512195124,1.3666666666666667,2.6666666666666665,2,Occasional Low-Spend Customers,0
CUST_0454,5,124.53600000000002,622.6800000000001,0,3,5.033333333333333,0.9933774834437087,5.033333333333333,3.6,0,Regular Moderate-Value Customers,0
CUST_0455,7,261.3771428571428,1829.6399999999999,1,4,5.433333333333334,1.2883435582822085,5.433333333333334,2.857142857142857,1,Premium Frequent Diners,0
CUST_0456,8,182.04375,1456.35,0,2,5.7,1.4035087719298245,5.7,2.5,1,Premium Frequent Diners,0
CUST_0457,7,223.94857142857146,1567.64,2,3,5.133333333333334,1.3636363636363635,5.133333333333334,3.0,1,Premium Frequent Diners,0
CUST_0458,4,179.775,719.1,0,1,2.3,1.7391304347826089,2.3,3.0,2,Occasional Low-Spend Customers,0
CUST_0459,3,239.13333333333333,717.4,0,0,1.4,2.142857142857143,1.4,2.0,2,Occasional Low-Spend Customers,0
CUST_0460,3,408.71333333333337,1226.14,1,2,3.7333333333333334,0.8035714285714286,3.7333333333333334,2.6666666666666665,0,Regular Moderate-Value Customers,0
CUST_0461,4,168.4675,673.87,2,1,4.233333333333333,0.9448818897637795,4.233333333333333,2.25,0,Regular Moderate-Value Customers,0
CUST_0462,4,274.0175,1096.07,2,2,1.0,4.0,1.0,3.25,2,Occasional Low-Spend Customers,-1
CUST_0463,7,187.32714285714286,1311.29,2,2,4.933333333333334,1.4189189189189189,4.933333333333334,3.142857142857143,1,Premium Frequent Diners,0
CUST_0464,13,233.7030769230769,3038.14,6,5,5.7,2.280701754385965,5.7,3.3076923076923075,1,Premium Frequent Diners,-1
CUST_0465,4,251.79,1007.16,1,1,4.333333333333333,0.9230769230769231,4.333333333333333,3.75,0,Regular Moderate-Value Customers,0
CUST_0466,5,169.786,848.9300000000001,1,2,5.033333333333333,0.9933774834437087,5.033333333333333,3.2,0,Regular Moderate-Value Customers,0
CUST_0467,9,238.27666666666664,2144.49,5,4,3.3333333333333335,2.6999999999999997,3.3333333333333335,3.0,1,Premium Frequent Diners,-1
CUST_0468,6,248.06166666666664,1488.37,0,1,4.5,1.3333333333333333,4.5,3.5,0,Regular Moderate-Value Customers,0
CUST_0469,3,124.90333333333332,374.71,0,1,4.533333333333333,0.6617647058823529,4.533333333333333,4.333333333333333,0,Regular Moderate-Value Customers,0
CUST_0470,5,385.21999999999997,1926.1,2,2,1.7333333333333334,2.8846153846153846,1.7333333333333334,2.8,2,Occasional Low-Spend Customers,-1
CUST_0471,5,227.996,1139.98,3,3,2.4,2.0833333333333335,2.4,2.6,2,Occasional Low-Spend Customers,0
CUST_0472,7,215.35857142857142,1507.51,1,4,4.666666666666667,1.5,4.666666666666667,3.2857142857142856,1,Premium Frequent Diners,0
CUST_0473,8,242.53375,1940.27,2,4,4.2,1.9047619047619047,4.2,3.375,1,Premium Frequent Diners,0
CUST_0474,5,195.296,976.48,2,1,3.6666666666666665,1.3636363636363638,3.6666666666666665,3.0,0,Regular Moderate-Value Customers,0
CUST_0475,6,128.09333333333333,768.56,1,0,5.733333333333333,1.0465116279069768,5.733333333333333,2.5,0,Regular Moderate-Value Customers,0
CUST_0476,5,192.13400000000001,960.6700000000001,1,3,4.1,1.2195121951219514,4.1,2.8,0,Regular Moderate-Value Customers,0
CUST_0477,7,225.30714285714288,1577.15,2,3,5.333333333333333,1.3125,5.333333333333333,2.857142857142857,1,Premium Frequent Diners,0
CUST_0478,4,173.39,693.56,1,0,2.1,1.9047619047619047,2.1,3.0,2,Occasional Low-Spend Customers,0
CUST_0479,5,292.90999999999997,1464.55,1,3,4.7,1.0638297872340425,4.7,3.6,0,Regular Moderate-Value Customers,0
CUST_0480,4,179.41500000000002,717.6600000000001,0,1,2.533333333333333,1.5789473684210527,2.533333333333333,4.25,2,Occasional Low-Spend Customers,0
CUST_0481,8,219.75375,1758.03,2,3,4.233333333333333,1.889763779527559,4.233333333333333,3.25,1,Premium Frequent Diners,0
CUST_0482,8,191.43875,1531.51,2,4,4.166666666666667,1.92,4.166666666666667,2.875,1,Premium Frequent Diners,0
CUST_0483,3,204.49333333333334,613.48,1,1,1.8666666666666667,1.6071428571428572,1.8666666666666667,3.6666666666666665,2,Occasional Low-Spend Customers,0
CUST_0484,2,146.865,293.73,0,1,1.0,2.0,1.0,2.5,2,Occasional Low-Spend Customers,0
CUST_0485,6,286.695,1720.17,3,1,5.266666666666667,1.139240506329114,5.266666666666667,3.1666666666666665,1,Premium Frequent Diners,0
CUST_0486,6,185.465,1112.79,3,4,5.266666666666667,1.139240506329114,5.266666666666667,3.0,1,Premium Frequent Diners,0
CUST_0487,5,202.762,1013.8100000000001,2,1,3.6666666666666665,1.3636363636363638,3.6666666666666665,3.0,0,Regular Moderate-Value Customers,0
CUST_0488,2,150.185,300.37,1,1,1.0,2.0,1.0,2.5,2,Occasional Low-Spend Customers,0
CUST_0489,3,187.76666666666665,563.3,1,0,1.9,1.5789473684210527,1.9,3.6666666666666665,2,Occasional Low-Spend Customers,0
CUST_0490,5,188.71599999999998,943.5799999999999,2,2,5.633333333333334,0.8875739644970414,5.633333333333334,3.2,0,Regular Moderate-Value Customers,0
CUST_0491,3,334.05333333333334,1002.16,1,0,4.1,0.7317073170731708,4.1,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0492,10,269.383,2693.83,3,4,4.166666666666667,2.4,4.166666666666667,3.2,1,Premium Frequent Diners,0
CUST_0493,3,181.81000000000003,545.4300000000001,0,2,1.0333333333333334,2.9032258064516125,1.0333333333333334,4.0,2,Occasional Low-Spend Customers,2
CUST_0494,3,169.92,509.76,1,1,1.4666666666666666,2.0454545454545454,1.4666666666666666,4.0,2,Occasional Low-Spend Customers,0
CUST_0495,4,194.635,778.54,0,1,4.366666666666666,0.9160305343511451,4.366666666666666,4.0,0,Regular Moderate-Value Customers,0
CUST_0496,3,235.85666666666668,707.57,1,2,3.3,0.9090909090909092,3.3,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0497,6,187.69500000000002,1126.17,1,0,5.5,1.0909090909090908,5.5,3.0,0,Regular Moderate-Value Customers,0
CUST_0498,2,332.495,664.99,1,1,3.6666666666666665,0.5454545454545455,3.6666666666666665,3.5,0,Regular Moderate-Value Customers,0
CUST_0499,5,208.392,1041.96,1,0,5.866666666666666,0.8522727272727273,5.866666666666666,3.2,0,Regular Moderate-Value Customers,0
CUST_0500,3,215.53333333333333,646.6,3,2,2.8,1.0714285714285714,2.8,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0501,4,278.96500000000003,1115.8600000000001,2,1,3.3,1.2121212121212122,3.3,3.25,0,Regular Moderate-Value Customers,0
CUST_0502,8,221.8825,1775.06,2,3,3.8666666666666667,2.0689655172413794,3.8666666666666667,3.75,1,Premium Frequent Diners,0
CUST_0503,12,179.40583333333333,2152.87,4,2,3.466666666666667,3.4615384615384612,3.466666666666667,3.25,1,Premium Frequent Diners,-1
CUST_0504,4,230.0125,920.05,2,1,3.1666666666666665,1.2631578947368423,3.1666666666666665,2.5,0,Regular Moderate-Value Customers,0
CUST_0505,3,214.48000000000002,643.44,0,1,1.8333333333333333,1.6363636363636365,1.8333333333333333,4.0,2,Occasional Low-Spend Customers,0
CUST_0506,3,165.05666666666664,495.16999999999996,0,2,5.266666666666667,0.569620253164557,5.266666666666667,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0507,1,100.0,100.0,0,1,1.0,1.0,1.0,4.0,2,Occasional Low-Spend Customers,0
CUST_0508,4,343.895,1375.58,0,2,1.2,3.3333333333333335,1.2,2.75,2,Occasional Low-Spend Customers,-1
CUST_0509,4,362.4925,1449.97,2,3,2.8666666666666667,1.3953488372093024,2.8666666666666667,4.0,1,Premium Frequent Diners,0
CUST_0510,4,177.2225,708.89,1,1,4.133333333333334,0.9677419354838709,4.133333333333334,2.75,0,Regular Moderate-Value Customers,0
CUST_0511,3,191.28333333333333,573.85,0,1,4.066666666666666,0.7377049180327869,4.066666666666666,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0512,4,229.3275,917.31,0,1,2.5,1.6,2.5,3.75,2,Occasional Low-Spend Customers,0
CUST_0513,5,290.002,1450.01,3,2,4.9,1.0204081632653061,4.9,3.0,1,Premium Frequent Diners,0
CUST_0514,6,211.16666666666666,1267.0,1,3,4.6,1.3043478260869565,4.6,3.0,1,Premium Frequent Diners,0
CUST_0515,1,100.0,100.0,1,0,1.0,1.0,1.0,2.0,2,Occasional Low-Spend Customers,1
CUST_0516,5,176.01000000000002,880.0500000000001,1,3,2.6666666666666665,1.875,2.6666666666666665,3.2,2,Occasional Low-Spend Customers,0
CUST_0517,4,149.0,596.0,2,2,3.8333333333333335,1.0434782608695652,3.8333333333333335,3.5,0,Regular Moderate-Value Customers,0
CUST_0518,2,100.0,200.0,0,0,3.466666666666667,0.5769230769230769,3.466666666666667,4.0,0,Regular Moderate-Value Customers,0
CUST_0519,1,174.19,174.19,1,0,1.0,1.0,1.0,4.0,2,Occasional Low-Spend Customers,0
CUST_0520,9,190.89111111111112,1718.02,3,1,5.833333333333333,1.542857142857143,5.833333333333333,3.111111111111111,1,Premium Frequent Diners,0
CUST_0521,6,196.30166666666665,1177.81,2,3,5.233333333333333,1.1464968152866242,5.233333333333333,3.3333333333333335,1,Premium Frequent Diners,0
CUST_0522,8,192.61374999999998,1540.9099999999999,1,2,4.5,1.7777777777777777,4.5,2.875,1,Premium Frequent Diners,0
CUST_0523,1,100.0,100.0,0,0,1.0,1.0,1.0,4.0,2,Occasional Low-Spend Customers,0
CUST_0524,2,206.76,413.52,1,1,4.2,0.47619047619047616,4.2,4.0,0,Regular Moderate-Value Customers,0
CUST_0525,5,184.434,922.17,2,1,4.4,1.1363636363636362,4.4,3.0,0,Regular Moderate-Value Customers,0
CUST_0526,1,128.86,128.86,0,0,1.0,1.0,1.0,2.0,2,Occasional Low-Spend Customers,1
CUST_0527,9,260.27666666666664,2342.49,2,1,5.533333333333333,1.6265060240963856,5.533333333333333,2.888888888888889,1,Premium Frequent Diners,0
CUST_0528,7,193.95142857142858,1357.66,1,1,4.433333333333334,1.5789473684210527,4.433333333333334,2.7142857142857144,0,Regular Moderate-Value Customers,0
CUST_0529,5,202.134,1010.67,2,1,3.7333333333333334,1.3392857142857142,3.7333333333333334,3.2,0,Regular Moderate-Value Customers,0
CUST_0530,4,249.0725,996.29,1,1,4.2,0.9523809523809523,4.2,2.5,0,Regular Moderate-Value Customers,0
CUST_0531,5,171.21800000000002,856.09,1,3,1.0,5.0,1.0,3.2,2,Occasional Low-Spend Customers,-1
CUST_0532,3,228.29666666666665,684.89,1,0,3.3333333333333335,0.8999999999999999,3.3333333333333335,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0533,8,226.90375,1815.23,1,2,5.3,1.509433962264151,5.3,3.0,1,Premium Frequent Diners,0
CUST_0534,2,271.42,542.84,1,0,1.2,1.6666666666666667,1.2,2.0,2,Occasional Low-Spend Customers,0
CUST_0535,5,169.43400000000003,847.1700000000001,0,3,5.033333333333333,0.9933774834437087,5.033333333333333,2.4,0,Regular Moderate-Value Customers,0
CUST_0536,4,182.06,728.24,1,2,1.4333333333333333,2.7906976744186047,1.4333333333333333,2.75,2,Occasional Low-Spend Customers,0
CUST_0537,3,227.92,683.76,0,2,3.6,0.8333333333333333,3.6,3.0,0,Regular Moderate-Value Customers,0
CUST_0538,8,130.86625,1046.93,2,4,5.833333333333333,1.3714285714285714,5.833333333333333,3.25,1,Premium Frequent Diners,0
CUST_0539,2,499.375,998.75,2,0,1.0,2.0,1.0,2.5,2,Occasional Low-Spend Customers,-1
CUST_0540,7,206.07571428571427,1442.53,2,3,4.533333333333333,1.5441176470588236,4.533333333333333,2.857142857142857,1,Premium Frequent Diners,0
CUST_0541,9,197.38777777777779,1776.49,0,3,5.033333333333333,1.7880794701986755,5.033333333333333,3.0,1,Premium Frequent Diners,0
CUST_0542,3,143.47333333333333,430.42,1,1,5.433333333333334,0.5521472392638036,5.433333333333334,3.0,0,Regular Moderate-Value Customers,0
CUST_0543,7,189.19857142857146,1324.39,4,1,2.8,2.5,2.8,3.7142857142857144,1,Premium Frequent Diners,0
CUST_0544,3,132.14333333333335,396.43,0,0,3.7666666666666666,0.7964601769911505,3.7666666666666666,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0545,9,230.0922222222222,2070.83,4,2,4.133333333333334,2.1774193548387095,4.133333333333334,3.4444444444444446,1,Premium Frequent Diners,0
CUST_0546,6,261.50666666666666,1569.04,3,2,5.4,1.111111111111111,5.4,3.3333333333333335,1,Premium Frequent Diners,0
CUST_0547,7,206.04571428571427,1442.32,1,3,4.666666666666667,1.5,4.666666666666667,3.4285714285714284,1,Premium Frequent Diners,0
CUST_0548,2,177.735,355.47,0,2,2.7333333333333334,0.7317073170731707,2.7333333333333334,3.0,2,Occasional Low-Spend Customers,0
CUST_0549,6,203.15166666666667,1218.91,1,2,4.9,1.2244897959183672,4.9,3.1666666666666665,0,Regular Moderate-Value Customers,0
CUST_0550,10,211.74,2117.4,4,4,4.366666666666666,2.290076335877863,4.366666666666666,3.2,1,Premium Frequent Diners,0
CUST_0551,4,249.8075,999.23,1,1,4.933333333333334,0.8108108108108107,4.933333333333334,3.0,0,Regular Moderate-Value Customers,0
CUST_0552,3,147.42,442.26,0,0,2.7666666666666666,1.0843373493975903,2.7666666666666666,3.6666666666666665,2,Occasional Low-Spend Customers,0
CUST_0553,7,156.8385714285714,1097.87,0,2,5.066666666666666,1.381578947368421,5.066666666666666,3.142857142857143,0,Regular Moderate-Value Customers,0
CUST_0554,4,158.51250000000002,634.0500000000001,1,2,4.233333333333333,0.9448818897637795,4.233333333333333,3.0,0,Regular Moderate-Value Customers,0
CUST_0555,7,255.93428571428572,1791.54,4,1,2.2666666666666666,3.088235294117647,2.2666666666666666,3.2857142857142856,1,Premium Frequent Diners,-1
CUST_0557,5,310.066,1550.33,2,3,3.533333333333333,1.4150943396226416,3.533333333333333,4.0,1,Premium Frequent Diners,0
CUST_0558,9,197.02555555555557,1773.23,1,1,5.366666666666666,1.6770186335403727,5.366666666666666,3.4444444444444446,1,Premium Frequent Diners,0
CUST_0559,3,199.12333333333333,597.37,1,1,2.4,1.25,2.4,3.6666666666666665,2,Occasional Low-Spend Customers,0
CUST_0560,11,241.8227272727273,2660.05,4,3,5.6,1.9642857142857144,5.6,3.090909090909091,1,Premium Frequent Diners,0
CUST_0561,9,248.43666666666664,2235.93,4,5,3.8333333333333335,2.3478260869565215,3.8333333333333335,3.6666666666666665,1,Premium Frequent Diners,0
CUST_0562,6,167.01166666666666,1002.0699999999999,2,0,5.7,1.0526315789473684,5.7,2.6666666666666665,0,Regular Moderate-Value Customers,0
CUST_0563,2,152.38,304.76,2,1,1.0,2.0,1.0,3.0,2,Occasional Low-Spend Customers,0
CUST_0564,5,217.68400000000003,1088.42,0,3,4.9,1.0204081632653061,4.9,3.0,0,Regular Moderate-Value Customers,0
CUST_0565,4,161.05,644.2,0,3,5.0,0.8,5.0,3.25,0,Regular Moderate-Value Customers,0
CUST_0566,10,250.263,2502.63,5,6,5.3,1.8867924528301887,5.3,3.0,1,Premium Frequent Diners,-1
CUST_0567,3,183.54333333333332,550.63,0,1,5.066666666666666,0.5921052631578948,5.066666666666666,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0568,7,266.81428571428575,1867.7,1,2,3.933333333333333,1.7796610169491527,3.933333333333333,3.4285714285714284,1,Premium Frequent Diners,0
CUST_0569,9,295.30111111111114,2657.71,4,4,5.8,1.5517241379310345,5.8,2.888888888888889,1,Premium Frequent Diners,-1
CUST_0570,7,225.27285714285716,1576.91,1,1,4.5,1.5555555555555556,4.5,3.4285714285714284,1,Premium Frequent Diners,0
CUST_0571,6,312.47166666666664,1874.83,2,3,4.266666666666667,1.40625,4.266666666666667,3.0,1,Premium Frequent Diners,0
CUST_0572,3,727.7933333333334,2183.38,1,1,4.1,0.7317073170731708,4.1,3.3333333333333335,0,Regular Moderate-Value Customers,-1
CUST_0573,12,189.77666666666667,2277.32,2,4,5.466666666666667,2.1951219512195124,5.466666666666667,3.25,1,Premium Frequent Diners,0
CUST_0574,7,347.61,2433.27,2,2,5.633333333333334,1.242603550295858,5.633333333333334,3.4285714285714284,1,Premium Frequent Diners,0
CUST_0575,4,288.9625,1155.85,1,2,3.566666666666667,1.1214953271028036,3.566666666666667,2.75,0,Regular Moderate-Value Customers,0
CUST_0576,2,192.725,385.45,0,2,3.6666666666666665,0.5454545454545455,3.6666666666666665,3.5,0,Regular Moderate-Value Customers,0
CUST_0577,4,164.7475,658.99,1,1,3.8,1.0526315789473684,3.8,2.75,0,Regular Moderate-Value Customers,0
CUST_0578,6,162.26000000000002,973.5600000000001,2,1,4.2,1.4285714285714286,4.2,2.6666666666666665,0,Regular Moderate-Value Customers,0
CUST_0579,7,235.82285714285715,1650.76,1,3,3.033333333333333,2.307692307692308,3.033333333333333,2.857142857142857,1,Premium Frequent Diners,0
CUST_0580,4,205.58999999999997,822.3599999999999,2,3,3.8,1.0526315789473684,3.8,2.5,0,Regular Moderate-Value Customers,0
CUST_0581,3,265.58666666666664,796.76,1,2,1.9333333333333333,1.5517241379310345,1.9333333333333333,3.6666666666666665,2,Occasional Low-Spend Customers,0
CUST_0582,4,270.6425,1082.57,4,1,5.166666666666667,0.7741935483870968,5.166666666666667,3.75,0,Regular Moderate-Value Customers,0
CUST_0583,9,180.91,1628.19,3,3,4.666666666666667,1.9285714285714284,4.666666666666667,3.0,1,Premium Frequent Diners,0
CUST_0584,6,260.0416666666667,1560.25,1,3,1.9,3.1578947368421053,1.9,3.0,2,Occasional Low-Spend Customers,0
CUST_0585,8,258.59,2068.72,3,3,4.966666666666667,1.610738255033557,4.966666666666667,3.375,1,Premium Frequent Diners,0
CUST_0586,6,153.60333333333332,921.62,2,1,4.866666666666666,1.2328767123287672,4.866666666666666,3.5,0,Regular Moderate-Value Customers,0
CUST_0587,3,324.02666666666664,972.0799999999999,0,1,2.466666666666667,1.2162162162162162,2.466666666666667,3.3333333333333335,2,Occasional Low-Spend Customers,0
CUST_0588,4,127.14750000000001,508.59000000000003,1,2,2.9,1.3793103448275863,2.9,3.0,2,Occasional Low-Spend Customers,0
CUST_0589,9,198.63,1787.67,3,4,4.6,1.956521739130435,4.6,3.0,1,Premium Frequent Diners,0
CUST_0590,6,190.5716666666667,1143.43,1,3,2.966666666666667,2.0224719101123596,2.966666666666667,3.6666666666666665,1,Premium Frequent Diners,0
CUST_0591,4,191.16750000000002,764.6700000000001,2,2,3.4,1.1764705882352942,3.4,2.25,0,Regular Moderate-Value Customers,0
CUST_0592,8,255.16375,2041.31,2,1,4.866666666666666,1.6438356164383563,4.866666666666666,3.375,1,Premium Frequent Diners,0
CUST_0593,4,157.9025,631.61,1,1,2.5,1.6,2.5,2.5,2,Occasional Low-Spend Customers,0
CUST_0594,4,249.025,996.1,2,0,5.733333333333333,0.6976744186046512,5.733333333333333,3.25,0,Regular Moderate-Value Customers,0
CUST_0595,4,212.76999999999998,851.0799999999999,3,1,4.2,0.9523809523809523,4.2,3.5,0,Regular Moderate-Value Customers,0
CUST_0596,4,201.255,805.02,2,2,1.0,4.0,1.0,2.75,2,Occasional Low-Spend Customers,-1
CUST_0597,5,154.904,774.52,2,2,2.7333333333333334,1.829268292682927,2.7333333333333334,4.0,2,Occasional Low-Spend Customers,0
CUST_0598,5,131.418,657.09,1,2,1.4333333333333333,3.488372093023256,1.4333333333333333,3.6,2,Occasional Low-Spend Customers,2
CUST_0599,5,322.13599999999997,1610.6799999999998,0,0,3.3333333333333335,1.5,3.3333333333333335,3.2,0,Regular Moderate-Value Customers,0
CUST_0600,6,233.50166666666667,1401.01,2,2,3.533333333333333,1.6981132075471699,3.533333333333333,3.3333333333333335,1,Premium Frequent Diners,0
CUST_0601,8,163.31875,1306.55,2,5,5.466666666666667,1.4634146341463414,5.466666666666667,2.875,1,Premium Frequent Diners,0
CUST_0602,6,217.80166666666665,1306.81,3,1,4.633333333333334,1.2949640287769784,4.633333333333334,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0603,4,195.98250000000002,783.9300000000001,2,2,4.9,0.8163265306122448,4.9,3.0,0,Regular Moderate-Value Customers,0
CUST_0604,9,203.5188888888889,1831.67,2,1,5.433333333333334,1.656441717791411,5.433333333333334,2.888888888888889,1,Premium Frequent Diners,0
CUST_0605,5,173.43800000000002,867.19,3,3,5.466666666666667,0.9146341463414634,5.466666666666667,3.0,0,Regular Moderate-Value Customers,0
CUST_0606,8,167.98,1343.84,2,1,4.833333333333333,1.6551724137931036,4.833333333333333,2.875,1,Premium Frequent Diners,0
CUST_0607,4,160.0725,640.29,1,2,2.4,1.6666666666666667,2.4,3.25,2,Occasional Low-Spend Customers,0
CUST_0608,3,246.76,740.28,1,0,1.4333333333333333,2.0930232558139537,1.4333333333333333,3.3333333333333335,2,Occasional Low-Spend Customers,0
CUST_0609,2,103.18,206.36,0,1,1.0,2.0,1.0,4.0,2,Occasional Low-Spend Customers,0
CUST_0610,3,127.33999999999999,382.02,0,1,4.8,0.625,4.8,2.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0612,6,266.68833333333333,1600.13,2,2,5.5,1.0909090909090908,5.5,2.8333333333333335,1,Premium Frequent Diners,0
CUST_0613,1,216.69,216.69,0,0,1.0,1.0,1.0,4.0,2,Occasional Low-Spend Customers,0
CUST_0614,5,143.51600000000002,717.58,2,1,3.566666666666667,1.4018691588785046,3.566666666666667,2.6,0,Regular Moderate-Value Customers,0
CUST_0615,4,189.8825,759.53,0,0,3.466666666666667,1.1538461538461537,3.466666666666667,3.0,0,Regular Moderate-Value Customers,0
CUST_0616,2,143.385,286.77,0,1,1.3,1.5384615384615383,1.3,3.5,2,Occasional Low-Spend Customers,0
CUST_0617,11,259.93,2859.23,4,5,4.466666666666667,2.462686567164179,4.466666666666667,3.1818181818181817,1,Premium Frequent Diners,0
CUST_0618,3,246.08666666666667,738.26,1,2,2.033333333333333,1.4754098360655739,2.033333333333333,3.6666666666666665,2,Occasional Low-Spend Customers,0
CUST_0619,7,258.13714285714286,1806.96,0,2,4.033333333333333,1.7355371900826446,4.033333333333333,3.0,1,Premium Frequent Diners,0
