customer_id,age,gender,city,signup_date,membership_type
CUST_0805,22,Female,Delhi,2024-05-09 15:02:27,Regular
CUST_0806,46,Female,Delhi,2024-03-03 23:08:27,Regular
CUST_0807,21,Female,Pune,2025-07-17 23:14:58,Regular
CUST_0808,27,Male,Mumbai,2025-10-26 18:08:28,Premium
CUST_0809,34,Male,Chennai,2024-03-22 23:05:30,Regular
CUST_0810,27,Male,Chennai,2025-07-15 06:45:16,Regular
CUST_0811,34,Female,Chennai,2024-11-04 06:46:57,Regular
CUST_0812,37,Female,Hyderabad,2025-06-21 10:12:32,Regular
CUST_0813,41,Male,Chennai,2024-12-14 11:58:34,Regular
CUST_0814,22,Female,Delhi,2024-08-15 17:15:22,Regular
CUST_0815,51,Male,Hyderabad,2024-10-17 00:59:32,Premium
CUST_0816,23,Female,Bengaluru,2025-03-01 09:58:25,Regular
CUST_0817,19,Male,Chennai,2025-11-23 08:21:53,Regular
CUST_0818,30,Male,Chennai,2024-12-29 09:25:10,Regular
CUST_0819,60,Female,Bengaluru,2024-04-17 19:27:03,Premium
CUST_0820,60,Male,Chennai,2024-09-26 12:01:16,Regular
CUST_0821,28,Male,Bengaluru,2025-06-04 13:28:09,Premium
CUST_0822,64,Male,Hyderabad,2025-02-09 03:27:03,Regular
CUST_0823,40,Female,Delhi,2025-01-06 00:57:01,Premium
CUST_0824,33,Female,Bengaluru,2025-10-14 10:39:31,Premium
CUST_0825,48,Male,Mumbai,2025-10-06 12:13:34,Regular
CUST_0826,28,Female,Bengaluru,2025-10-22 15:23:09,Regular
CUST_0827,33,Female,Chennai,2024-09-11 00:02:50,Regular
CUST_0828,25,Male,Hyderabad,2025-05-29 12:35:50,Regular
CUST_0829,21,Male,Pune,2024-01-05 21:55:28,Regular
CUST_0830,57,Male,Hyderabad,2024-11-16 14:50:34,Regular
CUST_0831,21,Male,Pune,2024-12-16 02:22:11,Regular
CUST_0832,42,Female,Bengaluru,2024-05-08 12:23:51,Regular
CUST_0833,20,Male,Delhi,2025-11-06 00:27:29,Premium
CUST_0834,49,Female,Mumbai,2024-10-25 08:33:25,Regular
CUST_0835,20,Female,Hyderabad,2025-07-23 12:43:08,Regular
CUST_0836,44,Male,Chennai,2025-12-22 19:49:41,Regular
CUST_0837,46,Female,Pune,2025-04-08 00:24:11,Premium
CUST_0838,49,Male,Chennai,2025-08-24 15:34:32,Regular
CUST_0839,36,Other,Delhi,2024-12-28 00:45:24,Regular
CUST_0840,38,Female,Pune,2025-03-25 07:18:33,Regular
CUST_0841,22,Female,Hyderabad,2024-06-06 14:58:43,Regular
CUST_0842,35,Female,Bengaluru,2025-10-22 02:52:20,Regular
CUST_0843,45,Male,Chennai,2024-04-08 16:50:35,Premium
CUST_0844,59,Female,Delhi,2024-08-02 16:51:11,Premium
CUST_0845,39,Female,Hyderabad,2024-09-11 06:47:55,Regular
CUST_0846,38,Female,Hyderabad,2025-05-08 11:06:17,Premium
CUST_0847,23,Female,Hyderabad,2025-01-26 14:58:06,Regular
CUST_0848,18,Female,Hyderabad,2025-04-10 11:19:06,Regular
CUST_0849,22,Male,Pune,2024-06-14 07:55:03,Premium
CUST_0850,58,Male,Hyderabad,2025-07-10 23:13:45,Regular
CUST_0851,29,Female,Chennai,2025-03-31 20:13:47,Premium
CUST_0852,43,Male,Delhi,2024-10-25 21:55:51,Regular
CUST_0853,63,Female,Pune,2024-08-01 08:39:29,Regular
CUST_0854,51,Female,Hyderabad,2025-12-30 22:14:14,Regular
CUST_0855,31,Male,Mumbai,2025-05-17 15:24:55,Regular
CUST_0856,43,Male,Mumbai,2025-07-20 17:15:27,Regular
CUST_0857,62,Female,Delhi,2024-03-22 23:40:10,Premium
CUST_0858,44,Male,Bengaluru,2024-07-08 22:43:33,Regular
CUST_0859,26,Female,Bengaluru,2024-12-05 08:57:08,Premium
CUST_0860,43,Male,Pune,2025-07-22 07:26:18,Premium
CUST_0861,64,Female,Pune,2025-11-04 07:32:08,Regular
CUST_0862,39,Male,Pune,2025-08-26 10:52:12,Regular
CUST_0863,64,Female,Bengaluru,2025-08-26 11:45:06,Regular
CUST_0864,47,Male,Mumbai,2024-07-18 17:24:59,Regular
CUST_0865,60,Female,Bengaluru,2024-11-03 09:49:00,Premium
CUST_0866,34,Male,Chennai,2024-01-23 00:15:40,Regular
CUST_0867,43,Female,Hyderabad,2025-03-29 17:40:25,Regular
CUST_0868,53,Female,Pune,2025-06-18 18:54:27,Regular
CUST_0869,18,Male,Mumbai,2025-01-14 12:50:16,Regular
CUST_0870,25,Male,Delhi,2025-10-17 06:46:13,Regular
CUST_0871,52,Male,Delhi,2024-12-24 11:48:07,Regular
CUST_0872,32,Female,Hyderabad,2024-10-10 21:56:06,Regular
CUST_0873,64,Female,Mumbai,2025-10-22 04:52:42,Regular
CUST_0874,39,Female,Bengaluru,2024-03-26 14:24:33,Regular
CUST_0875,31,Male,Bengaluru,2025-03-17 10:16:18,Regular
CUST_0876,43,Male,Chennai,2025-05-27 00:36:16,Regular
CUST_0877,45,Female,Chennai,2025-11-10 02:34:07,Premium
CUST_0878,40,Female,Bengaluru,2025-09-24 07:50:48,Regular
CUST_0879,31,Other,Delhi,2025-07-01 04:58:04,Regular
CUST_0880,41,Male,Pune,2025-09-28 06:12:22,Regular
CUST_0881,19,Female,Delhi,2025-09-05 21:00:32,Regular
CUST_0882,62,Male,Chennai,2025-06-03 03:45:06,Premium
CUST_0883,43,Male,Hyderabad,2024-04-01 03:04:51,Regular
CUST_0884,31,Female,Bengaluru,2025-09-18 04:26:59,Regular
CUST_0885,24,Female,Chennai,2024-07-31 00:19:00,Premium
CUST_0886,20,Other,Chennai,2024-03-09 00:01:33,Regular
CUST_0887,64,Male,Pune,2025-08-28 07:02:58,Regular
CUST_0888,40,Male,Bengaluru,2025-06-22 06:12:50,Regular
CUST_0889,63,Female,Pune,2025-10-29 12:56:16,Regular
CUST_0890,60,Female,Bengaluru,2024-12-07 06:40:38,Regular
CUST_0891,64,Male,Pune,2025-12-27 21:25:46,Regular
CUST_0892,62,Male,Delhi,2025-05-08 06:31:53,Premium
CUST_0893,35,Male,Hyderabad,2025-10-26 16:24:45,Premium
CUST_0894,55,Female,Hyderabad,2025-09-21 13:24:32,Regular
CUST_0895,52,Male,Bengaluru,2024-11-09 03:05:53,Regular
CUST_0896,32,Male,Mumbai,2025-02-05 00:39:08,Premium
CUST_0897,42,Male,Chennai,2024-02-19 18:41:55,Regular
CUST_0898,54,Male,Chennai,2025-07-16 21:04:28,Premium
CUST_0899,45,Male,Bengaluru,2024-03-19 05:53:23,Premium
CUST_0900,27,Female,Pune,2025-07-17 18:38:44,Regular
CUST_0901,56,Male,Mumbai,2025-04-09 23:37:53,Regular
CUST_0902,34,Female,Delhi,2024-01-19 22:37:55,Regular
CUST_0903,56,Male,Pune,2024-06-24 01:30:40,Regular
CUST_0904,39,Female,Pune,2024-10-26 10:48:17,Premium
CUST_0905,43,Female,Bengaluru,2025-07-31 04:56:32,Regular
CUST_0906,61,Female,Bengaluru,2024-07-22 11:04:25,Premium
CUST_0907,42,Female,Chennai,2024-04-27 02:21:13,Regular
CUST_0908,34,Male,Bengaluru,2025-08-18 23:31:56,Regular
CUST_0909,30,Male,Bengaluru,2024-10-06 11:35:47,Regular
CUST_0910,37,Female,Bengaluru,2025-02-04 08:25:23,Regular
CUST_0911,42,Other,Chennai,2025-08-14 06:19:02,Regular
CUST_0912,21,Female,Delhi,2024-10-23 04:03:21,Regular
CUST_0913,27,Female,Delhi,2025-08-04 04:06:18,Premium
CUST_0914,20,Female,Bengaluru,2024-04-14 12:42:50,Regular
CUST_0915,58,Male,Chennai,2024-03-29 02:17:12,Regular
CUST_0916,62,Male,Delhi,2025-01-16 18:33:12,Regular
CUST_0917,35,Female,Pune,2025-05-09 08:08:36,Premium
CUST_0918,64,Female,Delhi,2024-08-25 01:25:13,Regular
CUST_0919,53,Male,Delhi,2024-06-07 19:53:36,Regular
CUST_0920,64,Female,Chennai,2024-06-15 08:51:28,Premium
CUST_0921,39,Male,Pune,2025-01-10 10:59:33,Premium
CUST_0922,51,Female,Chennai,2025-01-02 14:59:45,Regular
CUST_0923,64,Male,Bengaluru,2025-01-16 12:32:55,Regular
CUST_0924,25,Male,Hyderabad,2024-03-02 01:57:00,Regular
CUST_0925,57,Female,Delhi,2024-11-01 05:33:28,Regular
CUST_0926,61,Male,Hyderabad,2025-10-06 04:53:48,Premium
CUST_0927,36,Female,Chennai,2025-04-17 12:40:35,Regular
CUST_0928,59,Female,Chennai,2024-06-22 20:25:40,Premium
CUST_0929,58,Female,Chennai,2024-01-21 09:01:51,Regular
CUST_0930,54,Male,Hyderabad,2024-02-10 23:50:15,Regular
CUST_0931,23,Male,Chennai,2024-04-07 14:56:50,Regular
CUST_0932,43,Male,Bengaluru,2024-10-06 17:04:20,Regular
CUST_0933,51,Other,Chennai,2024-02-23 08:35:46,Premium
CUST_0934,62,Female,Mumbai,2025-11-18 21:53:15,Premium
CUST_0935,23,Female,Hyderabad,2025-03-12 06:28:41,Regular
CUST_0936,54,Female,Mumbai,2025-07-27 09:22:58,Regular
CUST_0937,50,Female,Chennai,2024-03-02 22:37:06,Regular
CUST_0938,39,Female,Bengaluru,2024-06-07 13:02:36,Regular
CUST_0939,38,Male,Delhi,2025-04-07 07:48:11,Regular
CUST_0940,23,Female,Pune,2025-02-13 00:13:58,Regular
CUST_0941,23,Male,Pune,2024-06-21 11:02:06,Regular
CUST_0942,21,Female,Chennai,2025-10-14 19:45:58,Premium
CUST_0943,47,Female,Bengaluru,2025-03-21 05:31:50,Regular
CUST_0944,28,Female,Hyderabad,2024-04-14 08:51:37,Regular
CUST_0945,47,Male,Mumbai,2024-04-06 02:25:43,Regular
CUST_0946,48,Male,Mumbai,2025-05-27 20:22:28,Regular
CUST_0947,41,Male,Mumbai,2025-10-18 01:49:08,Regular
CUST_0948,26,Male,Hyderabad,2025-10-13 14:53:01,Premium
CUST_0949,20,Male,Pune,2025-06-13 22:52:06,Premium
CUST_0950,48,Female,Bengaluru,2025-01-12 02:07:37,Regular
CUST_0951,57,Female,Hyderabad,2025-11-21 08:20:35,Regular
CUST_0952,54,Male,Mumbai,2025-10-16 10:16:46,Regular
CUST_0953,53,Male,Chennai,2025-10-20 22:45:05,Premium
CUST_0954,41,Male,Delhi,2024-03-18 07:19:15,Regular
CUST_0955,48,Female,Hyderabad,2024-03-07 09:46:20,Regular
CUST_0956,23,Female,Hyderabad,2025-10-08 11:56:12,Regular
CUST_0957,19,Female,Bengaluru,2024-09-20 21:58:31,Regular
CUST_0958,37,Female,Bengaluru,2025-12-09 21:54:48,Regular
CUST_0959,45,Other,Hyderabad,2025-12-19 01:10:07,Premium
CUST_0960,28,Female,Mumbai,2024-06-19 23:43:14,Regular
CUST_0961,21,Male,Delhi,2024-01-03 14:36:31,Regular
CUST_0962,32,Female,Bengaluru,2025-07-14 17:48:22,Regular
CUST_0963,23,Male,Mumbai,2024-03-18 12:42:21,Premium
CUST_0964,47,Female,Chennai,2024-07-15 09:30:03,Premium
CUST_0965,55,Male,Bengaluru,2025-07-02 22:10:53,Regular
CUST_0966,19,Female,Mumbai,2025-03-06 09:44:24,Premium
CUST_0967,32,Female,Mumbai,2024-09-04 12:28:10,Regular
CUST_0968,28,Female,Delhi,2024-11-19 11:51:31,Regular
CUST_0969,25,Female,Delhi,2025-11-26 12:52:09,Regular
CUST_0970,43,Male,Chennai,2024-06-12 06:34:54,Regular
CUST_0971,62,Male,Mumbai,2024-08-11 12:36:50,Regular
CUST_0972,61,Male,Pune,2024-12-10 00:24:04,Regular
CUST_0973,22,Male,Mumbai,2024-12-07 21:02:56,Regular
CUST_0974,23,Female,Delhi,2024-06-06 04:29:54,Premium
CUST_0975,43,Male,Pune,2024-03-05 18:35:26,Regular
CUST_0976,21,Other,Bengaluru,2025-11-27 02:55:19,Regular
CUST_0977,36,Female,Bengaluru,2025-12-09 05:03:22,Regular
CUST_0978,37,Female,Hyderabad,2025-01-17 19:33:59,Regular
CUST_0979,50,Male,Delhi,2024-02-08 02:11:10,Regular
CUST_0980,37,Female,Hyderabad,2024-07-21 02:58:04,Regular
CUST_0981,29,Female,Pune,2025-02-01 15:26:27,Premium
CUST_0982,64,Female,Delhi,2024-10-31 03:07:13,Regular
CUST_0983,18,Female,Chennai,2025-02-15 15:53:00,Regular
CUST_0984,43,Female,Mumbai,2024-09-30 07:09:11,Premium
CUST_0985,31,Male,Chennai,2025-03-16 01:34:15,Regular
CUST_0986,55,Female,Pune,2025-11-28 05:17:29,Regular
CUST_0987,54,Male,Delhi,2025-09-02 19:58:59,Regular
CUST_0988,28,Male,Pune,2025-06-29 07:48:18,Regular
CUST_0989,53,Male,Mumbai,2024-01-02 17:02:25,Regular
CUST_0990,30,Male,Bengaluru,2024-02-13 21:33:44,Regular
CUST_0991,60,Male,Bengaluru,2025-05-20 11:40:32,Regular
CUST_0992,20,Male,Pune,2025-01-24 22:55:18,Regular
CUST_0993,50,Other,Hyderabad,2025-12-04 13:31:32,Premium
CUST_0994,23,Female,Delhi,2024-03-01 18:24:55,Regular
CUST_0995,27,Other,Delhi,2025-03-12 09:59:15,Regular
CUST_0996,22,Male,Bengaluru,2024-06-15 16:30:14,Premium
CUST_0997,40,Male,Chennai,2025-03-30 02:26:52,Regular
CUST_0998,27,Female,Mumbai,2024-11-10 05:21:08,Regular
CUST_0999,61,Male,Chennai,2024-02-29 14:25:34,Premium
CUST_1000,19,Male,Chennai,2024-05-22 12:13:49,Regular
