review_id,order_id,customer_id,rating,review_text
REV_02531,ORD_02531,CUST_0278,3,Food was okay but delivery took some time.
REV_02532,ORD_02532,CUST_0265,3,Delivery was acceptable.
REV_02533,ORD_02533,CUST_0009,3,Food was decent but could be better.
REV_02534,ORD_02534,CUST_0457,3,Food was okay but delivery took some time.
REV_02535,ORD_02535,CUST_0795,5,Loved the food and quick delivery.
REV_02536,ORD_02536,CUST_0273,3,Average experience.
REV_02537,ORD_02537,CUST_0940,2,Delivery was very late and food was cold.
REV_02538,ORD_02538,CUST_0813,5,"Amazing experience, food arrived hot."
REV_02539,ORD_02539,CUST_0008,3,Delivery was acceptable.
REV_02540,ORD_02540,CUST_0208,2,The delivery took too long.
REV_02541,ORD_02541,CUST_0914,2,The delivery took too long.
REV_02542,ORD_02542,CUST_0637,3,Food was okay but delivery took some time.
REV_02543,ORD_02543,CUST_0123,3,Food was okay but delivery took some time.
REV_02544,ORD_02544,CUST_0033,4,Great food and excellent service.
REV_02545,ORD_02545,CUST_0513,4,Loved the food and quick delivery.
REV_02546,ORD_02546,CUST_0204,3,The experience was okay.
REV_02547,ORD_02547,CUST_0518,4,Great food and excellent service.
REV_02548,ORD_02548,CUST_0809,3,Delivery was acceptable.
REV_02549,ORD_02549,CUST_0951,2,Food arrived late.
REV_02550,ORD_02550,CUST_0517,2,Very slow delivery and poor experience.
REV_02551,ORD_02551,CUST_0443,4,"Amazing experience, food arrived hot."
REV_02552,ORD_02552,CUST_0592,3,Food was okay but delivery took some time.
REV_02553,ORD_02553,CUST_0786,2,Food arrived late.
REV_02554,ORD_02554,CUST_0689,4,Great food and excellent service.
REV_02555,ORD_02555,CUST_0850,5,Food was delicious and delivery was fast.
REV_02556,ORD_02556,CUST_0833,3,Delivery was acceptable.
REV_02557,ORD_02557,CUST_0339,2,Food arrived late.
REV_02558,ORD_02558,CUST_0438,2,The delivery took too long.
REV_02559,ORD_02559,CUST_0445,4,Great food and excellent service.
REV_02560,ORD_02560,CUST_0136,4,Very good service and tasty food.
REV_02561,ORD_02561,CUST_0387,2,Food arrived late.
REV_02562,ORD_02562,CUST_0025,3,The experience was okay.
REV_02563,ORD_02563,CUST_0506,2,Very slow delivery and poor experience.
REV_02564,ORD_02564,CUST_0325,2,Very slow delivery and poor experience.
REV_02565,ORD_02565,CUST_0695,3,Delivery was acceptable.
REV_02566,ORD_02566,CUST_0680,2,Order was delayed and food was not hot.
REV_02567,ORD_02567,CUST_0979,1,The delivery took too long.
REV_02568,ORD_02568,CUST_0338,3,Food was decent but could be better.
REV_02569,ORD_02569,CUST_0690,4,"Amazing experience, food arrived hot."
REV_02570,ORD_02570,CUST_0885,3,Food was decent but could be better.
REV_02571,ORD_02571,CUST_0095,4,"Amazing experience, food arrived hot."
REV_02572,ORD_02572,CUST_0545,2,The delivery took too long.
REV_02573,ORD_02573,CUST_0623,2,Order was delayed and food was not hot.
REV_02574,ORD_02574,CUST_0146,3,Delivery was acceptable.
REV_02575,ORD_02575,CUST_0893,4,Food was delicious and delivery was fast.
REV_02576,ORD_02576,CUST_0953,4,Very good service and tasty food.
REV_02577,ORD_02577,CUST_0231,3,Food was decent but could be better.
REV_02578,ORD_02578,CUST_0784,2,Food arrived late.
REV_02579,ORD_02579,CUST_0848,3,Food was decent but could be better.
REV_02580,ORD_02580,CUST_0495,3,Food was decent but could be better.
REV_02581,ORD_02581,CUST_0038,2,Order was delayed and food was not hot.
REV_02582,ORD_02582,CUST_0425,3,Food was okay but delivery took some time.
REV_02583,ORD_02583,CUST_0647,3,The experience was okay.
REV_02584,ORD_02584,CUST_0846,2,Food arrived late.
REV_02585,ORD_02585,CUST_0747,3,Average experience.
REV_02586,ORD_02586,CUST_0437,3,Food was okay but delivery took some time.
REV_02587,ORD_02587,CUST_0831,4,"Amazing experience, food arrived hot."
REV_02588,ORD_02588,CUST_0368,4,Loved the food and quick delivery.
REV_02589,ORD_02589,CUST_0345,4,Loved the food and quick delivery.
REV_02590,ORD_02590,CUST_0160,2,The delivery took too long.
REV_02591,ORD_02591,CUST_0550,2,Order was delayed and food was not hot.
REV_02592,ORD_02592,CUST_0662,3,Food was decent but could be better.
REV_02593,ORD_02593,CUST_0912,4,Great food and excellent service.
REV_02594,ORD_02594,CUST_0820,3,Average experience.
REV_02595,ORD_02595,CUST_0541,2,Very slow delivery and poor experience.
REV_02596,ORD_02596,CUST_0144,4,Great food and excellent service.
REV_02597,ORD_02597,CUST_0588,3,Delivery was acceptable.
REV_02598,ORD_02598,CUST_0657,3,The experience was okay.
REV_02599,ORD_02599,CUST_0741,4,Great food and excellent service.
REV_02600,ORD_02600,CUST_0576,5,Very good service and tasty food.
REV_02601,ORD_02601,CUST_0859,2,The delivery took too long.
REV_02602,ORD_02602,CUST_0345,3,Food was decent but could be better.
REV_02603,ORD_02603,CUST_0269,4,"Amazing experience, food arrived hot."
REV_02604,ORD_02604,CUST_0840,4,Very good service and tasty food.
REV_02605,ORD_02605,CUST_0696,3,Delivery was acceptable.
REV_02606,ORD_02606,CUST_0773,3,Delivery was acceptable.
REV_02607,ORD_02607,CUST_0268,3,Average experience.
REV_02608,ORD_02608,CUST_0169,1,Very slow delivery and poor experience.
REV_02609,ORD_02609,CUST_0771,4,Great food and excellent service.
REV_02610,ORD_02610,CUST_0739,2,Food arrived late.
REV_02611,ORD_02611,CUST_0033,3,The experience was okay.
REV_02612,ORD_02612,CUST_0377,2,Order was delayed and food was not hot.
REV_02613,ORD_02613,CUST_0214,2,Food arrived late.
REV_02614,ORD_02614,CUST_0562,2,The delivery took too long.
REV_02615,ORD_02615,CUST_0440,4,Food was delicious and delivery was fast.
REV_02616,ORD_02616,CUST_0492,4,Loved the food and quick delivery.
REV_02617,ORD_02617,CUST_0393,3,Food was okay but delivery took some time.
REV_02618,ORD_02618,CUST_0489,3,Food was okay but delivery took some time.
REV_02619,ORD_02619,CUST_0722,2,Delivery was very late and food was cold.
REV_02620,ORD_02620,CUST_0946,4,Food was delicious and delivery was fast.
REV_02621,ORD_02621,CUST_0029,3,Delivery was acceptable.
REV_02622,ORD_02622,CUST_0039,3,Average experience.
REV_02623,ORD_02623,CUST_0859,5,Great food and excellent service.
REV_02624,ORD_02624,CUST_0612,1,Delivery was very late and food was cold.
REV_02625,ORD_02625,CUST_0173,2,Food arrived late.
REV_02626,ORD_02626,CUST_0017,3,Food was okay but delivery took some time.
REV_02627,ORD_02627,CUST_0056,4,Great food and excellent service.
REV_02628,ORD_02628,CUST_0226,2,The delivery took too long.
REV_02629,ORD_02629,CUST_0558,4,Very good service and tasty food.
REV_02630,ORD_02630,CUST_0067,4,"Amazing experience, food arrived hot."
REV_02631,ORD_02631,CUST_0197,3,Food was okay but delivery took some time.
REV_02632,ORD_02632,CUST_0654,3,The experience was okay.
REV_02633,ORD_02633,CUST_0835,4,Loved the food and quick delivery.
REV_02634,ORD_02634,CUST_0023,4,Very good service and tasty food.
REV_02635,ORD_02635,CUST_0999,4,Very good service and tasty food.
REV_02636,ORD_02636,CUST_0606,2,Delivery was very late and food was cold.
REV_02637,ORD_02637,CUST_0754,3,Food was okay but delivery took some time.
REV_02638,ORD_02638,CUST_0237,4,Loved the food and quick delivery.
REV_02639,ORD_02639,CUST_0957,4,Loved the food and quick delivery.
REV_02640,ORD_02640,CUST_0919,3,Delivery was acceptable.
REV_02641,ORD_02641,CUST_0923,3,Food was okay but delivery took some time.
REV_02642,ORD_02642,CUST_0566,4,Food was delicious and delivery was fast.
REV_02643,ORD_02643,CUST_0138,3,The experience was okay.
REV_02644,ORD_02644,CUST_0473,3,Food was decent but could be better.
REV_02645,ORD_02645,CUST_0845,2,The delivery took too long.
REV_02646,ORD_02646,CUST_0784,4,"Amazing experience, food arrived hot."
REV_02647,ORD_02647,CUST_0553,3,Food was okay but delivery took some time.
REV_02648,ORD_02648,CUST_0610,2,The delivery took too long.
REV_02649,ORD_02649,CUST_0695,4,Very good service and tasty food.
REV_02650,ORD_02650,CUST_0640,4,Great food and excellent service.
REV_02651,ORD_02651,CUST_0229,2,Delivery was very late and food was cold.
REV_02652,ORD_02652,CUST_0317,4,Food was delicious and delivery was fast.
REV_02653,ORD_02653,CUST_0598,4,Loved the food and quick delivery.
REV_02654,ORD_02654,CUST_0768,5,Great food and excellent service.
REV_02655,ORD_02655,CUST_0721,3,Average experience.
REV_02656,ORD_02656,CUST_0727,4,Great food and excellent service.
REV_02657,ORD_02657,CUST_0886,4,Loved the food and quick delivery.
REV_02658,ORD_02658,CUST_0612,3,The experience was okay.
REV_02659,ORD_02659,CUST_0561,4,"Amazing experience, food arrived hot."
REV_02660,ORD_02660,CUST_0201,2,Very slow delivery and poor experience.
REV_02661,ORD_02661,CUST_0948,3,Food was decent but could be better.
REV_02662,ORD_02662,CUST_0258,4,Very good service and tasty food.
REV_02663,ORD_02663,CUST_0480,4,Food was delicious and delivery was fast.
REV_02664,ORD_02664,CUST_0888,3,Food was decent but could be better.
REV_02665,ORD_02665,CUST_0178,4,Very good service and tasty food.
REV_02666,ORD_02666,CUST_0757,3,Delivery was acceptable.
REV_02667,ORD_02667,CUST_0123,5,Loved the food and quick delivery.
REV_02668,ORD_02668,CUST_0342,3,Average experience.
REV_02669,ORD_02669,CUST_0171,3,Average experience.
REV_02670,ORD_02670,CUST_0845,2,Very slow delivery and poor experience.
REV_02671,ORD_02671,CUST_0648,2,Delivery was very late and food was cold.
REV_02672,ORD_02672,CUST_0059,4,Food was delicious and delivery was fast.
REV_02673,ORD_02673,CUST_0705,2,Delivery was very late and food was cold.
REV_02674,ORD_02674,CUST_0465,3,Delivery was acceptable.
REV_02675,ORD_02675,CUST_0780,3,Delivery was acceptable.
REV_02676,ORD_02676,CUST_0260,3,Delivery was acceptable.
REV_02677,ORD_02677,CUST_0373,3,The experience was okay.
REV_02678,ORD_02678,CUST_0973,5,Very good service and tasty food.
REV_02679,ORD_02679,CUST_0095,2,Delivery was very late and food was cold.
REV_02680,ORD_02680,CUST_0125,3,Food was okay but delivery took some time.
REV_02681,ORD_02681,CUST_0041,4,Great food and excellent service.
REV_02682,ORD_02682,CUST_0891,3,Food was okay but delivery took some time.
REV_02683,ORD_02683,CUST_0254,4,Very good service and tasty food.
REV_02684,ORD_02684,CUST_0007,4,Very good service and tasty food.
REV_02685,ORD_02685,CUST_0471,2,Very slow delivery and poor experience.
REV_02686,ORD_02686,CUST_0728,2,The delivery took too long.
REV_02687,ORD_02687,CUST_0511,3,Food was okay but delivery took some time.
REV_02688,ORD_02688,CUST_0581,4,Loved the food and quick delivery.
REV_02689,ORD_02689,CUST_0069,4,Food was delicious and delivery was fast.
REV_02690,ORD_02690,CUST_0081,4,Great food and excellent service.
REV_02691,ORD_02691,CUST_0542,3,Average experience.
REV_02692,ORD_02692,CUST_0585,3,The experience was okay.
REV_02693,ORD_02693,CUST_0262,3,Delivery was acceptable.
REV_02694,ORD_02694,CUST_0089,4,"Amazing experience, food arrived hot."
REV_02695,ORD_02695,CUST_0915,4,Food was delicious and delivery was fast.
REV_02696,ORD_02696,CUST_0208,2,Delivery was very late and food was cold.
REV_02697,ORD_02697,CUST_0213,1,Very slow delivery and poor experience.
REV_02698,ORD_02698,CUST_0834,3,The experience was okay.
REV_02699,ORD_02699,CUST_0266,4,Loved the food and quick delivery.
REV_02700,ORD_02700,CUST_0912,3,Food was okay but delivery took some time.
REV_02701,ORD_02701,CUST_0293,4,Great food and excellent service.
REV_02702,ORD_02702,CUST_0207,4,"Amazing experience, food arrived hot."
REV_02703,ORD_02703,CUST_0333,3,Food was okay but delivery took some time.
REV_02704,ORD_02704,CUST_0077,3,Average experience.
REV_02705,ORD_02705,CUST_0288,3,The experience was okay.
REV_02706,ORD_02706,CUST_0047,3,Average experience.
REV_02707,ORD_02707,CUST_0622,2,Order was delayed and food was not hot.
REV_02708,ORD_02708,CUST_0200,3,Food was okay but delivery took some time.
REV_02709,ORD_02709,CUST_0427,2,Very slow delivery and poor experience.
REV_02710,ORD_02710,CUST_0210,2,Food arrived late.
REV_02711,ORD_02711,CUST_0888,4,Loved the food and quick delivery.
REV_02712,ORD_02712,CUST_0420,3,Average experience.
REV_02713,ORD_02713,CUST_0154,4,Loved the food and quick delivery.
REV_02714,ORD_02714,CUST_0522,2,Order was delayed and food was not hot.
REV_02715,ORD_02715,CUST_0415,3,The experience was okay.
REV_02716,ORD_02716,CUST_0353,3,Food was decent but could be better.
REV_02717,ORD_02717,CUST_0157,3,Delivery was acceptable.
REV_02718,ORD_02718,CUST_0261,4,Great food and excellent service.
REV_02719,ORD_02719,CUST_0077,2,Delivery was very late and food was cold.
REV_02720,ORD_02720,CUST_0769,2,The delivery took too long.
REV_02721,ORD_02721,CUST_0983,3,Food was decent but could be better.
REV_02722,ORD_02722,CUST_0488,3,Food was okay but delivery took some time.
REV_02723,ORD_02723,CUST_0131,4,Food was delicious and delivery was fast.
REV_02724,ORD_02724,CUST_0579,4,Very good service and tasty food.
REV_02725,ORD_02725,CUST_0455,2,Food arrived late.
REV_02726,ORD_02726,CUST_0740,4,Food was delicious and delivery was fast.
REV_02727,ORD_02727,CUST_0163,4,"Amazing experience, food arrived hot."
REV_02728,ORD_02728,CUST_0015,4,Loved the food and quick delivery.
REV_02729,ORD_02729,CUST_0232,4,Loved the food and quick delivery.
REV_02730,ORD_02730,CUST_0195,3,The experience was okay.
REV_02731,ORD_02731,CUST_0861,4,Very good service and tasty food.
REV_02732,ORD_02732,CUST_0542,2,Very slow delivery and poor experience.
REV_02733,ORD_02733,CUST_0359,4,Food was delicious and delivery was fast.
REV_02734,ORD_02734,CUST_0850,2,Very slow delivery and poor experience.
REV_02735,ORD_02735,CUST_0331,3,Delivery was acceptable.
REV_02736,ORD_02736,CUST_0427,3,Delivery was acceptable.
REV_02737,ORD_02737,CUST_0497,3,Average experience.
REV_02738,ORD_02738,CUST_0828,3,Food was decent but could be better.
REV_02739,ORD_02739,CUST_0486,3,The experience was okay.
REV_02740,ORD_02740,CUST_0808,4,Very good service and tasty food.
REV_02741,ORD_02741,CUST_0449,3,Delivery was acceptable.
REV_02742,ORD_02742,CUST_0413,4,Great food and excellent service.
REV_02743,ORD_02743,CUST_0330,3,The experience was okay.
REV_02744,ORD_02744,CUST_0732,3,Delivery was acceptable.
REV_02745,ORD_02745,CUST_0889,4,Food was delicious and delivery was fast.
REV_02746,ORD_02746,CUST_0991,1,The delivery took too long.
REV_02747,ORD_02747,CUST_0147,4,"Amazing experience, food arrived hot."
REV_02748,ORD_02748,CUST_0259,3,Average experience.
REV_02749,ORD_02749,CUST_0292,5,Food was delicious and delivery was fast.
REV_02750,ORD_02750,CUST_0811,2,Delivery was very late and food was cold.
REV_02751,ORD_02751,CUST_0143,2,Very slow delivery and poor experience.
REV_02752,ORD_02752,CUST_0993,3,Average experience.
REV_02753,ORD_02753,CUST_0937,3,Delivery was acceptable.
REV_02754,ORD_02754,CUST_0747,3,Average experience.
REV_02755,ORD_02755,CUST_0627,4,Very good service and tasty food.
REV_02756,ORD_02756,CUST_0365,2,Very slow delivery and poor experience.
REV_02757,ORD_02757,CUST_0090,4,"Amazing experience, food arrived hot."
REV_02758,ORD_02758,CUST_0720,2,Delivery was very late and food was cold.
REV_02759,ORD_02759,CUST_0164,3,Food was okay but delivery took some time.
REV_02760,ORD_02760,CUST_0481,3,Food was okay but delivery took some time.
REV_02761,ORD_02761,CUST_0084,2,Very slow delivery and poor experience.
REV_02762,ORD_02762,CUST_0077,2,Order was delayed and food was not hot.
REV_02763,ORD_02763,CUST_0673,3,Food was decent but could be better.
REV_02764,ORD_02764,CUST_0517,4,"Amazing experience, food arrived hot."
REV_02765,ORD_02765,CUST_0485,4,Food was delicious and delivery was fast.
REV_02766,ORD_02766,CUST_0590,4,Great food and excellent service.
REV_02767,ORD_02767,CUST_0603,2,Delivery was very late and food was cold.
REV_02768,ORD_02768,CUST_0599,4,Great food and excellent service.
REV_02769,ORD_02769,CUST_0782,3,Delivery was acceptable.
REV_02770,ORD_02770,CUST_0104,5,Very good service and tasty food.
REV_02771,ORD_02771,CUST_0452,4,Loved the food and quick delivery.
REV_02772,ORD_02772,CUST_0487,4,Loved the food and quick delivery.
REV_02773,ORD_02773,CUST_0339,2,The delivery took too long.
REV_02774,ORD_02774,CUST_0687,5,Very good service and tasty food.
REV_02775,ORD_02775,CUST_0566,5,Food was delicious and delivery was fast.
REV_02776,ORD_02776,CUST_0900,2,Delivery was very late and food was cold.
REV_02777,ORD_02777,CUST_0478,4,Food was delicious and delivery was fast.
REV_02778,ORD_02778,CUST_0723,5,"Amazing experience, food arrived hot."
REV_02779,ORD_02779,CUST_0607,2,The delivery took too long.
REV_02780,ORD_02780,CUST_0223,4,Food was delicious and delivery was fast.
REV_02781,ORD_02781,CUST_0009,3,The experience was okay.
REV_02782,ORD_02782,CUST_0053,3,The experience was okay.
REV_02783,ORD_02783,CUST_0077,5,"Amazing experience, food arrived hot."
REV_02784,ORD_02784,CUST_0718,3,Delivery was acceptable.
REV_02785,ORD_02785,CUST_0503,3,Food was okay but delivery took some time.
REV_02786,ORD_02786,CUST_0316,3,Food was decent but could be better.
REV_02787,ORD_02787,CUST_0814,4,Very good service and tasty food.
REV_02788,ORD_02788,CUST_0822,3,Delivery was acceptable.
REV_02789,ORD_02789,CUST_0842,3,Food was okay but delivery took some time.
REV_02790,ORD_02790,CUST_0624,4,Loved the food and quick delivery.
REV_02791,ORD_02791,CUST_0863,3,Average experience.
REV_02792,ORD_02792,CUST_0165,4,Loved the food and quick delivery.
REV_02793,ORD_02793,CUST_0279,3,The experience was okay.
REV_02794,ORD_02794,CUST_0027,4,Great food and excellent service.
REV_02795,ORD_02795,CUST_0070,3,Delivery was acceptable.
REV_02796,ORD_02796,CUST_0218,3,Average experience.
REV_02797,ORD_02797,CUST_0962,3,Average experience.
REV_02798,ORD_02798,CUST_0365,5,"Amazing experience, food arrived hot."
REV_02799,ORD_02799,CUST_0701,3,Food was decent but could be better.
REV_02800,ORD_02800,CUST_0845,3,Food was decent but could be better.
REV_02801,ORD_02801,CUST_0947,2,Order was delayed and food was not hot.
REV_02802,ORD_02802,CUST_0306,3,Average experience.
REV_02803,ORD_02803,CUST_0124,5,Food was delicious and delivery was fast.
REV_02804,ORD_02804,CUST_0019,4,Great food and excellent service.
REV_02805,ORD_02805,CUST_0257,3,Delivery was acceptable.
REV_02806,ORD_02806,CUST_0296,4,"Amazing experience, food arrived hot."
REV_02807,ORD_02807,CUST_0928,2,Order was delayed and food was not hot.
REV_02808,ORD_02808,CUST_0022,3,Food was decent but could be better.
REV_02809,ORD_02809,CUST_0880,2,Order was delayed and food was not hot.
REV_02810,ORD_02810,CUST_0989,3,Food was okay but delivery took some time.
REV_02811,ORD_02811,CUST_0450,2,Very slow delivery and poor experience.
REV_02812,ORD_02812,CUST_0552,4,"Amazing experience, food arrived hot."
REV_02813,ORD_02813,CUST_0550,3,Average experience.
REV_02814,ORD_02814,CUST_0048,2,Order was delayed and food was not hot.
REV_02815,ORD_02815,CUST_0695,2,The delivery took too long.
REV_02816,ORD_02816,CUST_0587,3,The experience was okay.
REV_02817,ORD_02817,CUST_0721,3,Average experience.
REV_02818,ORD_02818,CUST_0183,2,Order was delayed and food was not hot.
REV_02819,ORD_02819,CUST_0435,1,Delivery was very late and food was cold.
REV_02820,ORD_02820,CUST_0107,4,Great food and excellent service.
REV_02821,ORD_02821,CUST_0188,3,Food was decent but could be better.
REV_02822,ORD_02822,CUST_0776,2,Delivery was very late and food was cold.
REV_02823,ORD_02823,CUST_0086,3,Delivery was acceptable.
REV_02824,ORD_02824,CUST_0836,4,"Amazing experience, food arrived hot."
REV_02825,ORD_02825,CUST_0843,4,Loved the food and quick delivery.
REV_02826,ORD_02826,CUST_0456,2,Order was delayed and food was not hot.
REV_02827,ORD_02827,CUST_0137,4,"Amazing experience, food arrived hot."
REV_02828,ORD_02828,CUST_0858,3,Delivery was acceptable.
REV_02829,ORD_02829,CUST_0898,5,"Amazing experience, food arrived hot."
REV_02830,ORD_02830,CUST_0336,4,Very good service and tasty food.
REV_02831,ORD_02831,CUST_0607,5,Loved the food and quick delivery.
REV_02832,ORD_02832,CUST_0838,4,Great food and excellent service.
REV_02833,ORD_02833,CUST_0757,4,"Amazing experience, food arrived hot."
REV_02834,ORD_02834,CUST_0469,5,"Amazing experience, food arrived hot."
REV_02835,ORD_02835,CUST_0602,4,Loved the food and quick delivery.
REV_02836,ORD_02836,CUST_0571,5,Great food and excellent service.
REV_02837,ORD_02837,CUST_0403,3,Delivery was acceptable.
REV_02838,ORD_02838,CUST_0540,2,Very slow delivery and poor experience.
REV_02839,ORD_02839,CUST_0072,3,Average experience.
REV_02840,ORD_02840,CUST_0782,2,Order was delayed and food was not hot.
REV_02841,ORD_02841,CUST_0024,3,Food was decent but could be better.
REV_02842,ORD_02842,CUST_0624,3,Food was decent but could be better.
REV_02843,ORD_02843,CUST_0812,4,Very good service and tasty food.
REV_02844,ORD_02844,CUST_0485,4,Loved the food and quick delivery.
REV_02845,ORD_02845,CUST_0056,2,Food arrived late.
REV_02846,ORD_02846,CUST_0986,3,Food was decent but could be better.
REV_02847,ORD_02847,CUST_0223,4,Very good service and tasty food.
REV_02848,ORD_02848,CUST_0632,3,Food was decent but could be better.
REV_02849,ORD_02849,CUST_0179,4,Very good service and tasty food.
REV_02850,ORD_02850,CUST_0800,3,Food was decent but could be better.
REV_02851,ORD_02851,CUST_0434,3,Food was okay but delivery took some time.
REV_02852,ORD_02852,CUST_0937,3,The experience was okay.
REV_02853,ORD_02853,CUST_0450,3,Average experience.
REV_02854,ORD_02854,CUST_0793,3,The experience was okay.
REV_02855,ORD_02855,CUST_0884,4,Loved the food and quick delivery.
REV_02856,ORD_02856,CUST_0492,5,Great food and excellent service.
REV_02857,ORD_02857,CUST_0189,4,Loved the food and quick delivery.
REV_02858,ORD_02858,CUST_0578,4,Food was delicious and delivery was fast.
REV_02859,ORD_02859,CUST_0810,3,Delivery was acceptable.
REV_02860,ORD_02860,CUST_0961,3,Average experience.
REV_02861,ORD_02861,CUST_0420,3,Delivery was acceptable.
REV_02862,ORD_02862,CUST_0249,3,Food was decent but could be better.
REV_02863,ORD_02863,CUST_0588,3,Food was okay but delivery took some time.
REV_02864,ORD_02864,CUST_0649,4,Very good service and tasty food.
REV_02865,ORD_02865,CUST_0164,3,Delivery was acceptable.
REV_02866,ORD_02866,CUST_0745,3,Average experience.
REV_02867,ORD_02867,CUST_0255,4,"Amazing experience, food arrived hot."
REV_02868,ORD_02868,CUST_0476,3,Average experience.
REV_02869,ORD_02869,CUST_0806,2,Very slow delivery and poor experience.
REV_02870,ORD_02870,CUST_0417,3,Average experience.
REV_02871,ORD_02871,CUST_0170,2,Order was delayed and food was not hot.
REV_02872,ORD_02872,CUST_0317,4,Very good service and tasty food.
REV_02873,ORD_02873,CUST_0174,3,Food was okay but delivery took some time.
REV_02874,ORD_02874,CUST_0470,4,Very good service and tasty food.
REV_02875,ORD_02875,CUST_0345,4,Loved the food and quick delivery.
REV_02876,ORD_02876,CUST_0445,3,Delivery was acceptable.
REV_02877,ORD_02877,CUST_0018,4,Loved the food and quick delivery.
REV_02878,ORD_02878,CUST_0070,2,Order was delayed and food was not hot.
REV_02879,ORD_02879,CUST_0338,4,Loved the food and quick delivery.
REV_02880,ORD_02880,CUST_0628,5,Loved the food and quick delivery.
REV_02881,ORD_02881,CUST_0592,3,Delivery was acceptable.
REV_02882,ORD_02882,CUST_0527,2,The delivery took too long.
REV_02883,ORD_02883,CUST_0688,3,Food was okay but delivery took some time.
REV_02884,ORD_02884,CUST_0456,1,Very slow delivery and poor experience.
REV_02885,ORD_02885,CUST_0269,2,The delivery took too long.
REV_02886,ORD_02886,CUST_0631,2,The delivery took too long.
REV_02887,ORD_02887,CUST_0811,4,Food was delicious and delivery was fast.
REV_02888,ORD_02888,CUST_0188,4,Food was delicious and delivery was fast.
REV_02889,ORD_02889,CUST_0569,4,Great food and excellent service.
REV_02890,ORD_02890,CUST_0711,4,"Amazing experience, food arrived hot."
REV_02891,ORD_02891,CUST_0529,3,Average experience.
REV_02892,ORD_02892,CUST_0434,3,The experience was okay.
REV_02893,ORD_02893,CUST_0288,2,Delivery was very late and food was cold.
REV_02894,ORD_02894,CUST_0918,3,The experience was okay.
REV_02895,ORD_02895,CUST_0567,3,Delivery was acceptable.
REV_02896,ORD_02896,CUST_0499,3,Food was decent but could be better.
REV_02897,ORD_02897,CUST_0441,3,Delivery was acceptable.
REV_02898,ORD_02898,CUST_0781,4,Food was delicious and delivery was fast.
REV_02899,ORD_02899,CUST_0303,4,Food was delicious and delivery was fast.
REV_02900,ORD_02900,CUST_0087,2,Delivery was very late and food was cold.
REV_02901,ORD_02901,CUST_0830,1,Very slow delivery and poor experience.
REV_02902,ORD_02902,CUST_0438,4,Great food and excellent service.
REV_02903,ORD_02903,CUST_0541,4,Loved the food and quick delivery.
REV_02904,ORD_02904,CUST_0022,1,The delivery took too long.
REV_02905,ORD_02905,CUST_0833,3,The experience was okay.
REV_02906,ORD_02906,CUST_0797,3,The experience was okay.
REV_02907,ORD_02907,CUST_0560,3,The experience was okay.
REV_02908,ORD_02908,CUST_0517,4,Great food and excellent service.
REV_02909,ORD_02909,CUST_0762,2,Order was delayed and food was not hot.
REV_02910,ORD_02910,CUST_0675,4,"Amazing experience, food arrived hot."
REV_02911,ORD_02911,CUST_0503,3,Delivery was acceptable.
REV_02912,ORD_02912,CUST_0714,3,Delivery was acceptable.
REV_02913,ORD_02913,CUST_0467,4,Loved the food and quick delivery.
REV_02914,ORD_02914,CUST_0101,3,The experience was okay.
REV_02915,ORD_02915,CUST_0583,4,Great food and excellent service.
REV_02916,ORD_02916,CUST_0942,3,Food was decent but could be better.
REV_02917,ORD_02917,CUST_0675,2,Delivery was very late and food was cold.
REV_02918,ORD_02918,CUST_0685,4,Very good service and tasty food.
REV_02919,ORD_02919,CUST_0141,2,Delivery was very late and food was cold.
REV_02920,ORD_02920,CUST_0138,4,"Amazing experience, food arrived hot."
REV_02921,ORD_02921,CUST_0578,2,Order was delayed and food was not hot.
REV_02922,ORD_02922,CUST_0710,4,Food was delicious and delivery was fast.
REV_02923,ORD_02923,CUST_0840,4,Food was delicious and delivery was fast.
REV_02924,ORD_02924,CUST_0228,2,Food arrived late.
REV_02925,ORD_02925,CUST_0281,2,Very slow delivery and poor experience.
REV_02926,ORD_02926,CUST_0684,2,Very slow delivery and poor experience.
REV_02927,ORD_02927,CUST_0828,3,Food was decent but could be better.
REV_02928,ORD_02928,CUST_0431,5,Very good service and tasty food.
REV_02929,ORD_02929,CUST_0040,2,Food arrived late.
REV_02930,ORD_02930,CUST_0519,4,Loved the food and quick delivery.
REV_02931,ORD_02931,CUST_0686,4,Very good service and tasty food.
REV_02932,ORD_02932,CUST_0663,3,Food was decent but could be better.
REV_02933,ORD_02933,CUST_0211,3,Delivery was acceptable.
REV_02934,ORD_02934,CUST_0302,4,Food was delicious and delivery was fast.
REV_02935,ORD_02935,CUST_0086,4,Very good service and tasty food.
REV_02936,ORD_02936,CUST_0397,4,Very good service and tasty food.
REV_02937,ORD_02937,CUST_0253,4,"Amazing experience, food arrived hot."
REV_02938,ORD_02938,CUST_0533,2,Delivery was very late and food was cold.
REV_02939,ORD_02939,CUST_0769,2,Very slow delivery and poor experience.
REV_02940,ORD_02940,CUST_0891,4,Food was delicious and delivery was fast.
REV_02941,ORD_02941,CUST_0915,2,Delivery was very late and food was cold.
REV_02942,ORD_02942,CUST_0381,3,Food was okay but delivery took some time.
REV_02943,ORD_02943,CUST_0444,2,Very slow delivery and poor experience.
REV_02944,ORD_02944,CUST_0033,5,Food was delicious and delivery was fast.
REV_02945,ORD_02945,CUST_0260,2,Food arrived late.
